ids,annotatorId,texts,counterSpeechs,counterSpeechTypes,textTypes,hatespeech_trans,counterspeech_trans,sim
1393975724235661312,A192KQDPFF4HN1,@Ravishk356 यही चींख पुकार पर एकबार बंगाल हो आओ लेकिन जाओगे नहीं क्योंकि  खबरंडी चैनल को सुख नही करता मरने वाला दीन नही है हिन्दू है,उनके हिसाब से चैनल चलाएंगे भाई ! आप को न देखना हो न देखिये। गलियाइये मत।,"['Hypocrisy', 'Shaming']",Offensive,"@রবিশক 356 এটি কলটিতে একই চিৎকার, তবে আপনি বাংলায় যাবেন না, তবে আপনি যাবেন না কারণ প্রতিবেদনের সুখ নেই এবং মৃত্যু এমন কোনও ব্যক্তি নয় যে মারা যায় না, এটি হিন্দু।","তাঁর মতে, ভাই চ্যানেলটি চালাবেন! আপনি দেখতে বা দেখতে পাবেন না। গ্যালিয়া করবেন না।",0.9626083
1328940282067492868,ARK4WBXJISCNB,@anandagarwal554 रंडी चुदने का इतना मन है तो BF बना ले बन जा पोर्न स्टार डलवा ले बम्बू हिन्दू हिन्दू का क्या ढोंग पग रखा है,महिलाओं के प्रति ये टिप्पणियां आपके द्वारा टिप्पणी में वर्णित घृणित और हानिकारक व्यक्ति के साथ आपके द्वारा साझा की जाने वाली निकटता को दर्शाती हैं। मुझे आशा है कि आप इसे समझेंगे और यहां से सकारात्मक विचारों को प्रतिबिंबित करेंगे।,"['Hypocrisy', 'Shaming']",Hate,@আনন্দগরওয়াল ৫৫৪ যদি পতিতাটিকে চুদতে এত বেশি মন থাকে তবে বিএফ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষেধাজ্ঞা,নারীদের প্রতি এই মন্তব্যগুলি মন্তব্যে বর্ণিত একটি জঘন্য এবং ক্ষতিকারক ব্যক্তির সাথে আপনি যে সান্নিধ্য ভাগ করেছেন তা প্রতিফলিত করে। আমি আশা করি আপনি এটি বুঝতে পেরেছেন এবং এখান থেকে ইতিবাচক চিন্তাভাবনা প্রতিফলিত করেছেন।,0.9379775
1328940282067492868,ARK4WBXJISCNB,@anandagarwal554 रंडी चुदने का इतना मन है तो BF बना ले बन जा पोर्न स्टार डलवा ले बम्बू हिन्दू हिन्दू का क्या ढोंग पग रखा है,अभद्र शब्दों का प्रयोग विरोध का सही तरीका नहीं है। कृपया शांत हो जाएं और ठीक से बोलें। नहीं तो आपकी बातें हिंसा का कारण बन सकती हैं। मुझे आशा है कि आप अधिक सकारात्मक और सहायक होंगे ताकि लोग आपके विचारों और विचारों को महत्व दें।,"['Empathy', 'Shaming', 'Warning-of-Consequences']",Hate,@আনন্দগরওয়াল ৫৫৪ যদি পতিতাটিকে চুদতে এত বেশি মন থাকে তবে বিএফ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষেধাজ্ঞা,আপত্তিজনক শব্দের ব্যবহার বিরোধিতা করার সঠিক উপায় নয়। দয়া করে শান্ত হন এবং সঠিকভাবে কথা বলুন। অন্যথায় আপনার কথা সহিংসতার কারণ হতে পারে। আমি আশা করি আপনি আরও ইতিবাচক এবং সহায়ক হবেন যাতে লোকেরা আপনার চিন্তাভাবনা এবং চিন্তাভাবনাগুলিকে গুরুত্ব দেয়।,0.9379775
1328940282067492868,A192KQDPFF4HN1,@anandagarwal554 रंडी चुदने का इतना मन है तो BF बना ले बन जा पोर्न स्टार डलवा ले बम्बू हिन्दू हिन्दू का क्या ढोंग पग रखा है,"इस तरह इंटरनेट पर अश्लीलता वाले कमेंट मत किया करो भाई, दुसरो का दिमाग और खुद की रूह बिगड़ जाती है ।","['Shaming', 'Warning-of-Consequences']",Hate,@আনন্দগরওয়াল ৫৫৪ যদি পতিতাটিকে চুদতে এত বেশি মন থাকে তবে বিএফ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষেধাজ্ঞা,"এইভাবে, ইন্টারনেটে অশ্লীলতার সাথে মন্তব্য করবেন না, ভাই, অন্যের মন এবং তাদের নিজস্ব আত্মার অবনতি ঘটে।",0.9379775
1328940282067492868,A192KQDPFF4HN1,@anandagarwal554 रंडी चुदने का इतना मन है तो BF बना ले बन जा पोर्न स्टार डलवा ले बम्बू हिन्दू हिन्दू का क्या ढोंग पग रखा है,सोचो अगर तुम तुम्हारी पार्टी की महिला से इस तरह बर्ताव करते हो तो सोचो दूसरी महिलाओं के साथ कैसा बर्ताव करते होंगे ।,['Shaming'],Hate,@আনন্দগরওয়াল ৫৫৪ যদি পতিতাটিকে চুদতে এত বেশি মন থাকে তবে বিএফ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষিদ্ধ নিষেধাজ্ঞা,ভাবুন যদি আপনি আপনার দলের মহিলাকে এইভাবে এইভাবে ব্যবহার করেন তবে আপনি কীভাবে অন্য মহিলাদের সাথে আচরণ করবেন তা ভাবুন।,0.9379775
1324408830898262016,A192KQDPFF4HN1,"@shaikhtahir1975 @AnamikaSingh99 @ShilpiSinghINC मादरचोद,भोसड़ी के अपनी बहन को बीबी बनाने वाले तू मुझे बहन की इज्जत करना सिखायेगा। हरामी के पिल्लै इस नकली हिन्दू बहन की भाषा का जवाब उसी तरह से देने पर तेरी गांड जो मिर्ची लगी , मुझे बहुत अच्छा लगा। अगर तहजीब चाहिये तो तमीज़ से बात करना सीख ले, वरना ये हिन्दू कुछ अलग हट कर है।","तमीज की बहोत ज़रूरत है इस दुन्या में ! गालियां देना बंद करो मेरे भाई, कहाँ से इतना गुस्सा लाते हो ? और तो और मुस्लमान लोगों से ऐसा बर्ताव करना किसने सिखाया ?","['Humour', 'Shaming']",Hate,"@শাইখতাহির ১৯7575৫ @আনামিকাসিংহ 99 @শিলপিংহিংক ম্যাডারচোদ, ভোসাদির বোন আমাকে তার বোনকে শ্রদ্ধা করতে শেখাবেন। জারজির পিল্লাই, এই নকল হিন্দু বোনের ভাষার একইভাবে উত্তর দেওয়ার পরে, আমি আপনার পাছা পছন্দ করেছি যা মরিচ ছিল, আমি এটি খুব পছন্দ করেছি। আপনি যদি তেহজিব চান, তবে তামিজের সাথে কথা বলতে শিখুন, অন্যথায় এই হিন্দু আলাদা।","এই পৃথিবীতে তামিজের অনেক প্রয়োজন আছে! আমার ভাইকে গালি দেওয়া বন্ধ করুন, আপনি কোথা থেকে এত ক্রোধ নিয়ে আসবেন? তদুপরি, মুসলিম মানুষের কাছ থেকে এই জাতীয় চিকিত্সা কে শিখিয়েছে?",0.9862225
1324408830898262016,A192KQDPFF4HN1,"@shaikhtahir1975 @AnamikaSingh99 @ShilpiSinghINC मादरचोद,भोसड़ी के अपनी बहन को बीबी बनाने वाले तू मुझे बहन की इज्जत करना सिखायेगा। हरामी के पिल्लै इस नकली हिन्दू बहन की भाषा का जवाब उसी तरह से देने पर तेरी गांड जो मिर्ची लगी , मुझे बहुत अच्छा लगा। अगर तहजीब चाहिये तो तमीज़ से बात करना सीख ले, वरना ये हिन्दू कुछ अलग हट कर है।",खुद अपने धर्म की बेइज़्ज़ती कर रहे हो ! हिन्दू धर्म की खूबसूरती होती है की वे हर कोई धर्म का सम्मान करता है ।,"['Hypocrisy', 'Shaming']",Hate,"@শাইখতাহির ১৯7575৫ @আনামিকাসিংহ 99 @শিলপিংহিংক ম্যাডারচোদ, ভোসাদির বোন আমাকে তার বোনকে শ্রদ্ধা করতে শেখাবেন। জারজির পিল্লাই, এই নকল হিন্দু বোনের ভাষার একইভাবে উত্তর দেওয়ার পরে, আমি আপনার পাছা পছন্দ করেছি যা মরিচ ছিল, আমি এটি খুব পছন্দ করেছি। আপনি যদি তেহজিব চান, তবে তামিজের সাথে কথা বলতে শিখুন, অন্যথায় এই হিন্দু আলাদা।",আপনি আপনার ধর্ম অপমান করছেন! হিন্দু ধর্মের সৌন্দর্য হ'ল তারা ধর্মকে সম্মান করে।,0.9862225
1324408830898262016,A1DVIFCAZGUR0N,"@shaikhtahir1975 @AnamikaSingh99 @ShilpiSinghINC मादरचोद,भोसड़ी के अपनी बहन को बीबी बनाने वाले तू मुझे बहन की इज्जत करना सिखायेगा। हरामी के पिल्लै इस नकली हिन्दू बहन की भाषा का जवाब उसी तरह से देने पर तेरी गांड जो मिर्ची लगी , मुझे बहुत अच्छा लगा। अगर तहजीब चाहिये तो तमीज़ से बात करना सीख ले, वरना ये हिन्दू कुछ अलग हट कर है।","कुछ लोगों के कारण पुरे गुट के बारे में ऐसा सोचना ठीक नहीं है, वह भी हमारे भाई हैं और हमे उनके साथ अच्छे से रहना चाहिए।",['Empathy'],Normal,"@শাইখতাহির ১৯7575৫ @আনামিকাসিংহ 99 @শিলপিংহিংক ম্যাডারচোদ, ভোসাদির বোন আমাকে তার বোনকে শ্রদ্ধা করতে শেখাবেন। জারজির পিল্লাই, এই নকল হিন্দু বোনের ভাষার একইভাবে উত্তর দেওয়ার পরে, আমি আপনার পাছা পছন্দ করেছি যা মরিচ ছিল, আমি এটি খুব পছন্দ করেছি। আপনি যদি তেহজিব চান, তবে তামিজের সাথে কথা বলতে শিখুন, অন্যথায় এই হিন্দু আলাদা।","কিছু লোকের কারণে পুরো গোষ্ঠী সম্পর্কে চিন্তা করা ঠিক নয়, তিনি আমাদের ভাইও এবং আমাদের তাদের সাথে ভাল থাকা উচিত।",0.9862225
1324408830898262016,A1DVIFCAZGUR0N,"@shaikhtahir1975 @AnamikaSingh99 @ShilpiSinghINC मादरचोद,भोसड़ी के अपनी बहन को बीबी बनाने वाले तू मुझे बहन की इज्जत करना सिखायेगा। हरामी के पिल्लै इस नकली हिन्दू बहन की भाषा का जवाब उसी तरह से देने पर तेरी गांड जो मिर्ची लगी , मुझे बहुत अच्छा लगा। अगर तहजीब चाहिये तो तमीज़ से बात करना सीख ले, वरना ये हिन्दू कुछ अलग हट कर है।","तहजीब की बात करते हो और खुद ही ऐसे अपशब्द बोल रहे दूसरों के खिलाफ, पहले खुद तहजीब सीखो फिर दूसरों को सीखना।",['Hypocrisy'],Normal,"@শাইখতাহির ১৯7575৫ @আনামিকাসিংহ 99 @শিলপিংহিংক ম্যাডারচোদ, ভোসাদির বোন আমাকে তার বোনকে শ্রদ্ধা করতে শেখাবেন। জারজির পিল্লাই, এই নকল হিন্দু বোনের ভাষার একইভাবে উত্তর দেওয়ার পরে, আমি আপনার পাছা পছন্দ করেছি যা মরিচ ছিল, আমি এটি খুব পছন্দ করেছি। আপনি যদি তেহজিব চান, তবে তামিজের সাথে কথা বলতে শিখুন, অন্যথায় এই হিন্দু আলাদা।","আপনি তেহজিব সম্পর্কে কথা বলেন এবং অন্যের বিরুদ্ধে প্রথমে নিজেকে তেহজিব শিখুন, এমন আপত্তিজনক কথা বলার পরে অন্যকে শিখুন।",0.9862225
1383628478839328777,A1DVIFCAZGUR0N,"@FromSomalia21 कोड़े वालें ने मुफ़्त खोर, भ्रष्ट,बेइमान, सत्ता से लाभान्वित बेगैरत  लोगों की बहुत बड़ी आबादी तैयार कर ली है70 सालों में.. इन्ही को सबसे ज्यादा तकलीफ़ है..इनकी रंडी रोना से माहौल गरमा गया है देखना दोगले हिन्दू पप्पू को प्रधानमंत्री बना के मानेंगे..जतन चाहे जितना कर लो।","क्यों परेशान हो रहा है भाई, सिर्फ इतने लोग ही नहीं होते ये तय करने वाले की प्रधानमंत्री कौन बनेगा, 130 करोड़ लोग हैं।",['Empathy'],Normal,"@সোমসোমালিয়া ২১ হুইপ নিখরচায় খোর, দুর্নীতিগ্রস্থ, অসতর্ক, শক্তি থেকে উপকৃত অসহনীয় লোকদের একটি বিশাল জনসংখ্যার প্রস্তুত করেছে। 70 বছরে, তাদের সবচেয়ে সমস্যা রয়েছে .. প্রধানমন্ত্রী হওয়ার এবং আপনি যা করেন তা করতে রাজি হবেন।","আপনি কেন মন খারাপ করছেন, ভাই, যিনি একমাত্র লোক হবেন না, যারা প্রধানমন্ত্রী হবেন, সেখানে ১৩০ কোটি লোক রয়েছেন।",0.94750106
1383628478839328777,A1DVIFCAZGUR0N,"@FromSomalia21 कोड़े वालें ने मुफ़्त खोर, भ्रष्ट,बेइमान, सत्ता से लाभान्वित बेगैरत  लोगों की बहुत बड़ी आबादी तैयार कर ली है70 सालों में.. इन्ही को सबसे ज्यादा तकलीफ़ है..इनकी रंडी रोना से माहौल गरमा गया है देखना दोगले हिन्दू पप्पू को प्रधानमंत्री बना के मानेंगे..जतन चाहे जितना कर लो।","किसी भी राष्ट्रीय पार्टी और उसके नेता, वो भी प्रमुख को ऐसे नहीं बोलना चाहिए, कुछ भी कहो हमसे तोह ज़्यादा ही ज्ञानी और बड़े लोग हैं ये।",['Shaming'],Normal,"@সোমসোমালিয়া ২১ হুইপ নিখরচায় খোর, দুর্নীতিগ্রস্থ, অসতর্ক, শক্তি থেকে উপকৃত অসহনীয় লোকদের একটি বিশাল জনসংখ্যার প্রস্তুত করেছে। 70 বছরে, তাদের সবচেয়ে সমস্যা রয়েছে .. প্রধানমন্ত্রী হওয়ার এবং আপনি যা করেন তা করতে রাজি হবেন।","যে কোনও জাতীয় দল এবং এর নেতা, এটিও প্রধানের সাথে কথা বলা উচিত নয়, আমাদের কিছু বলুন, তারা আরও জ্ঞানী এবং বড় মানুষ।",0.94750106
1383628478839328777,A192KQDPFF4HN1,"@FromSomalia21 कोड़े वालें ने मुफ़्त खोर, भ्रष्ट,बेइमान, सत्ता से लाभान्वित बेगैरत  लोगों की बहुत बड़ी आबादी तैयार कर ली है70 सालों में.. इन्ही को सबसे ज्यादा तकलीफ़ है..इनकी रंडी रोना से माहौल गरमा गया है देखना दोगले हिन्दू पप्पू को प्रधानमंत्री बना के मानेंगे..जतन चाहे जितना कर लो।","भाई अगर यही बात ढंग से कही जाती तो काफी अच्छा लगता। माहौल गरमा रहा है, आप भी और भड़काइये मत।",['Hypocrisy'],Offensive,"@সোমসোমালিয়া ২১ হুইপ নিখরচায় খোর, দুর্নীতিগ্রস্থ, অসতর্ক, শক্তি থেকে উপকৃত অসহনীয় লোকদের একটি বিশাল জনসংখ্যার প্রস্তুত করেছে। 70 বছরে, তাদের সবচেয়ে সমস্যা রয়েছে .. প্রধানমন্ত্রী হওয়ার এবং আপনি যা করেন তা করতে রাজি হবেন।","ভাই, যদি এই জিনিসটি কোনও উপায়ে বলা হয় তবে এটি খুব ভাল হত। বায়ুমণ্ডল গরম, আপনাকেও উস্কে দেবেন না।",0.94750106
1383628478839328777,A192KQDPFF4HN1,"@FromSomalia21 कोड़े वालें ने मुफ़्त खोर, भ्रष्ट,बेइमान, सत्ता से लाभान्वित बेगैरत  लोगों की बहुत बड़ी आबादी तैयार कर ली है70 सालों में.. इन्ही को सबसे ज्यादा तकलीफ़ है..इनकी रंडी रोना से माहौल गरमा गया है देखना दोगले हिन्दू पप्पू को प्रधानमंत्री बना के मानेंगे..जतन चाहे जितना कर लो।",भ्रष्टाचार और बेईमानी के विरोध में अगर रहना है तो भाषा सुधारनी पड़ेगी भाई। ये लोग उलटे चोर हैं जो अपने गुनाह को हमारी भाषा से छुपा देंगे।,"['Hypocrisy', 'Shaming', 'Warning-of-Consequences']",Offensive,"@সোমসোমালিয়া ২১ হুইপ নিখরচায় খোর, দুর্নীতিগ্রস্থ, অসতর্ক, শক্তি থেকে উপকৃত অসহনীয় লোকদের একটি বিশাল জনসংখ্যার প্রস্তুত করেছে। 70 বছরে, তাদের সবচেয়ে সমস্যা রয়েছে .. প্রধানমন্ত্রী হওয়ার এবং আপনি যা করেন তা করতে রাজি হবেন।",আপনি যদি দুর্নীতি ও অসততার বিরুদ্ধে বাঁচতে চান তবে ভাষা ভাইকে উন্নত করতে হবে। এই লোকেরা বিপরীত চোর যারা আমাদের ভাষা থেকে তাদের অপরাধ লুকিয়ে রাখবে।,0.94750106
1323994682716688386,ARK4WBXJISCNB,"कांग्रेस की हमेशा से नीति रही है, जो भी हिन्दू अधिकारों की आवाज उठाएगा, उसे नेस्तनाबूद कर दिया जाएगा। मीडिया की स्वतंत्रता न जाने कहाँ घुस गई, इस पर अवार्ड वापसी गिरोहकट्टो का रंडी रोना शायद ही सुनाई पड़े।
#IsupportArnabGoswami",इन टिप्पणियों का कहना आपके नकारात्मक और घृणित स्वभाव को दर्शाता है। ये विचार आपकी हानिकारक विचारधारा को दर्शाते हैं। कृपया एक बेहतर इंसान बनें और अच्छे और सकारात्मक विचारों को प्रतिबिंबित करें।,"['Empathy', 'Shaming']",Hate,"কংগ্রেস সর্বদা একটি নীতি ছিল, যে কেউ হিন্দু অধিকারের কণ্ঠস্বর উত্থাপন করে, তাকে ধ্বংস করা হবে। গণমাধ্যমের স্বাধীনতা জানত না যে এটি পুরষ্কারে কোথায় প্রবেশ করেছে, গ্যাংক্যাটোর পুরষ্কার খুব কমই শোনা যায়।
#Isuportarnabgoswami",এই মন্তব্যগুলি বলা আপনার নেতিবাচক এবং ঘৃণ্য প্রকৃতির প্রতিফলন ঘটায়। এই ধারণাগুলি আপনার ক্ষতিকারক আদর্শকে প্রতিফলিত করে। দয়া করে আরও ভাল ব্যক্তি হয়ে উঠুন এবং ভাল এবং ইতিবাচক চিন্তাভাবনা প্রতিফলিত করুন।,0.934818
1323994682716688386,ARK4WBXJISCNB,"कांग्रेस की हमेशा से नीति रही है, जो भी हिन्दू अधिकारों की आवाज उठाएगा, उसे नेस्तनाबूद कर दिया जाएगा। मीडिया की स्वतंत्रता न जाने कहाँ घुस गई, इस पर अवार्ड वापसी गिरोहकट्टो का रंडी रोना शायद ही सुनाई पड़े।
#IsupportArnabGoswami",मीडिया के लोग कड़ी मेहनत कर रहे हैं। आपने जो कहा वह उनके प्रति पूरी तरह से अपमानजनक है। कृपया अनादर करने के बजाय दूसरों के प्रति कृतज्ञ होने का प्रयास करें।,"['Empathy', 'Hypocrisy']",Hate,"কংগ্রেস সর্বদা একটি নীতি ছিল, যে কেউ হিন্দু অধিকারের কণ্ঠস্বর উত্থাপন করে, তাকে ধ্বংস করা হবে। গণমাধ্যমের স্বাধীনতা জানত না যে এটি পুরষ্কারে কোথায় প্রবেশ করেছে, গ্যাংক্যাটোর পুরষ্কার খুব কমই শোনা যায়।
#Isuportarnabgoswami",মিডিয়া লোকেরা কঠোর পরিশ্রম করছে। আপনি যা বলেছেন তা তাদের কাছে সম্পূর্ণ অবমাননাকর। অসম্মানের পরিবর্তে অন্যের কাছে কৃতজ্ঞ হওয়ার চেষ্টা করুন।,0.934818
1323994682716688386,A1DVIFCAZGUR0N,"कांग्रेस की हमेशा से नीति रही है, जो भी हिन्दू अधिकारों की आवाज उठाएगा, उसे नेस्तनाबूद कर दिया जाएगा। मीडिया की स्वतंत्रता न जाने कहाँ घुस गई, इस पर अवार्ड वापसी गिरोहकट्टो का रंडी रोना शायद ही सुनाई पड़े।
#IsupportArnabGoswami","सारी पार्टियां सिर्फ अपना वोटबैंक देखती हैं और उस हिसाब से अलग राज्यों में अलग धर्म का समर्थन करती है, सब गद्दी का खेल है भाई।",['Affliation'],Normal,"কংগ্রেস সর্বদা একটি নীতি ছিল, যে কেউ হিন্দু অধিকারের কণ্ঠস্বর উত্থাপন করে, তাকে ধ্বংস করা হবে। গণমাধ্যমের স্বাধীনতা জানত না যে এটি পুরষ্কারে কোথায় প্রবেশ করেছে, গ্যাংক্যাটোর পুরষ্কার খুব কমই শোনা যায়।
#Isuportarnabgoswami","সমস্ত পক্ষ কেবল তাদের ভোট ব্যাংক দেখে এবং সেই অনুসারে বিভিন্ন রাজ্যে বিভিন্ন ধর্মকে সমর্থন করে, সমস্তই সিংহাসনের ভাইয়ের খেলা।",0.934818
1323994682716688386,A1DVIFCAZGUR0N,"कांग्रेस की हमेशा से नीति रही है, जो भी हिन्दू अधिकारों की आवाज उठाएगा, उसे नेस्तनाबूद कर दिया जाएगा। मीडिया की स्वतंत्रता न जाने कहाँ घुस गई, इस पर अवार्ड वापसी गिरोहकट्टो का रंडी रोना शायद ही सुनाई पड़े।
#IsupportArnabGoswami",कांग्रेस एक राष्ट्रीय पार्टी है और उसे कोई भी बयान देने या उसके किसी भी नेता को कोई भी टिप्पड़ी देने से पहले ये सोचना चाहिए की उनके एक बयान से क्या फरक पड़ सकता है उनकी छवि पर।,['Shaming'],Normal,"কংগ্রেস সর্বদা একটি নীতি ছিল, যে কেউ হিন্দু অধিকারের কণ্ঠস্বর উত্থাপন করে, তাকে ধ্বংস করা হবে। গণমাধ্যমের স্বাধীনতা জানত না যে এটি পুরষ্কারে কোথায় প্রবেশ করেছে, গ্যাংক্যাটোর পুরষ্কার খুব কমই শোনা যায়।
#Isuportarnabgoswami",কংগ্রেস একটি জাতীয় দল এবং কোনও বিবৃতি দেওয়ার আগে বা এর কোনও নেতাকে তার চিত্রের প্রতি কী পার্থক্য করা যেতে পারে সে সম্পর্কে চিন্তা করা উচিত।,0.934818
1319502943155064832,A192KQDPFF4HN1,"@prateek2385 @DeepikaSRajawat @MrityunjayUP @HinduITCell अंग्रेजी मत झाड़।अपनी माँ बहनो पर रहम खाओ।निर्भया के बाद आत्मा को शांति नही मिली तो मनीषा बेचारी के साथ और अब इस पत्रकार को रेप की धमकी।। मादरचोदों इस के अलवाह हिन्दू धर्म मे कुछ सिखाया नही जाता क्या? दारू,शराब,रंडी,नाच,गांजा,अफीम,चरस,बलात्कर, हत्या,मोबल्यंचिंग, दलाली,यही सब सीखा",आपका गुस्सा सही है लेकिन ऐसे गालियां देकर मत कहिये। इस तरह इन्हें हमारे ऊपर उल्टा नाम ख़राब करने का मौका मिलता रहता है।,"['Affliation', 'Warning-of-Consequences']",Offensive,"@prateek2385 @deepikashrajawat @mrityunjayup @হিন্দুইটসেল ইংলিশ মাদুর। মাদারচোদাস, এগুলি বাদে হিন্দু ধর্মে কিছুই শেখানো হয় না? দারু, অ্যালকোহল, পতিতা, নাচ, গাঁজা, আফিম, চারাস, রাপার, খুন, মুবল্যাঞ্চিং, ব্রোকারেজ, এগুলি সবই শিখেছে","আপনার রাগ ঠিক আছে তবে এ জাতীয় গালিগালাজ বলবেন না। এইভাবে, তারা আমাদের বিপরীত নামটি নষ্ট করার সুযোগ পায়।",0.98349506
1319502943155064832,A192KQDPFF4HN1,"@prateek2385 @DeepikaSRajawat @MrityunjayUP @HinduITCell अंग्रेजी मत झाड़।अपनी माँ बहनो पर रहम खाओ।निर्भया के बाद आत्मा को शांति नही मिली तो मनीषा बेचारी के साथ और अब इस पत्रकार को रेप की धमकी।। मादरचोदों इस के अलवाह हिन्दू धर्म मे कुछ सिखाया नही जाता क्या? दारू,शराब,रंडी,नाच,गांजा,अफीम,चरस,बलात्कर, हत्या,मोबल्यंचिंग, दलाली,यही सब सीखा",गालियां मत दो यार। क्या ही फायदा होगा बस इनहैं हमारे खिलाफ और बारूद मिल जायेगा।,"['Affliation', 'Warning-of-Consequences']",Offensive,"@prateek2385 @deepikashrajawat @mrityunjayup @হিন্দুইটসেল ইংলিশ মাদুর। মাদারচোদাস, এগুলি বাদে হিন্দু ধর্মে কিছুই শেখানো হয় না? দারু, অ্যালকোহল, পতিতা, নাচ, গাঁজা, আফিম, চারাস, রাপার, খুন, মুবল্যাঞ্চিং, ব্রোকারেজ, এগুলি সবই শিখেছে","মানুষকে গালাগালি করবেন না কী উপকার হবে, তারা আমাদের বিরুদ্ধে আরও গোলাবারুদ পাবে।",0.98349506
1319502943155064832,ARK4WBXJISCNB,"@prateek2385 @DeepikaSRajawat @MrityunjayUP @HinduITCell अंग्रेजी मत झाड़।अपनी माँ बहनो पर रहम खाओ।निर्भया के बाद आत्मा को शांति नही मिली तो मनीषा बेचारी के साथ और अब इस पत्रकार को रेप की धमकी।। मादरचोदों इस के अलवाह हिन्दू धर्म मे कुछ सिखाया नही जाता क्या? दारू,शराब,रंडी,नाच,गांजा,अफीम,चरस,बलात्कर, हत्या,मोबल्यंचिंग, दलाली,यही सब सीखा",मैं भी एक हिंदू हूं और मुझे दूसरों का अपमान करना पसंद नहीं है। यह हमारी संस्कृति के खिलाफ है। लोगों ने और अधिक निर्भया को रोकने के तरीके खोजने के लिए लड़ाई लड़ी। फिर से सभी से लड़कर सभी अच्छे कामों को पूर्ववत न करें।,"['Affliation', 'Warning-of-Consequences']",Hate,"@prateek2385 @deepikashrajawat @mrityunjayup @হিন্দুইটসেল ইংলিশ মাদুর। মাদারচোদাস, এগুলি বাদে হিন্দু ধর্মে কিছুই শেখানো হয় না? দারু, অ্যালকোহল, পতিতা, নাচ, গাঁজা, আফিম, চারাস, রাপার, খুন, মুবল্যাঞ্চিং, ব্রোকারেজ, এগুলি সবই শিখেছে",আমিও একজন হিন্দু এবং আমি অন্যকে অপমান করতে পছন্দ করি না। এটি আমাদের সংস্কৃতির বিরুদ্ধে। লোকেরা আরও নির্বীয়া থামানোর উপায় খুঁজতে লড়াই করেছিল। আবার সবার সাথে লড়াই করে সমস্ত ভাল কাজ পূর্বাবস্থায় ফিরিয়ে আনবেন না।,0.98349506
1319502943155064832,ARK4WBXJISCNB,"@prateek2385 @DeepikaSRajawat @MrityunjayUP @HinduITCell अंग्रेजी मत झाड़।अपनी माँ बहनो पर रहम खाओ।निर्भया के बाद आत्मा को शांति नही मिली तो मनीषा बेचारी के साथ और अब इस पत्रकार को रेप की धमकी।। मादरचोदों इस के अलवाह हिन्दू धर्म मे कुछ सिखाया नही जाता क्या? दारू,शराब,रंडी,नाच,गांजा,अफीम,चरस,बलात्कर, हत्या,मोबल्यंचिंग, दलाली,यही सब सीखा","इस देश की दुश्मन ये महिलाएं नहीं हैं, बल्कि वे लोग हैं जो उनका सम्मान नहीं करते और उनके बारे में इस तरह के अपमानजनक और अपमानजनक तरीके से लिखते हैं। कृपया पहले अपना पाठ पढ़ें और फिर से निर्णय लें।",['Hypocrisy'],Hate,"@prateek2385 @deepikashrajawat @mrityunjayup @হিন্দুইটসেল ইংলিশ মাদুর। মাদারচোদাস, এগুলি বাদে হিন্দু ধর্মে কিছুই শেখানো হয় না? দারু, অ্যালকোহল, পতিতা, নাচ, গাঁজা, আফিম, চারাস, রাপার, খুন, মুবল্যাঞ্চিং, ব্রোকারেজ, এগুলি সবই শিখেছে","এই দেশের শত্রুরা এই মহিলা নয়, তবে তারা যারা তাদের সম্মান করে না এবং তাদের সম্পর্কে এ জাতীয় আপত্তিজনক এবং অবমাননাকর পদ্ধতিতে লিখে। আপনার পাঠ্যটি প্রথমে পড়ুন এবং আবার সিদ্ধান্ত নিন।",0.98349506
