prefix,input_text,target_text
counterspeech,"মিডিয়া, কে বাংলায় যায় এবং ধর্ষণের সময় হিন্দুদের হত্যার সময়, লুটপাট করার সময় নির্বাচনী সমাবেশের সরাসরি কভারেজ করে? 😕 #বেঙ্গালভিওলেন্স #বেঙ্গালবার্নিং #টিএমসিগনস",মিডিয়া খুব কঠোর পরিশ্রম করছে এবং ধ্রুবক কথোপকথন এবং আলোচনার জন্য জায়গা করছে। আমাদের তাদের সম্মান করা উচিত এবং শিষ্টাচারের সাথে তাদের আচরণ করা উচিত।
counterspeech,"মিডিয়া, কে বাংলায় যায় এবং ধর্ষণের সময় হিন্দুদের হত্যার সময়, লুটপাট করার সময় নির্বাচনী সমাবেশের সরাসরি কভারেজ করে? 😕 #বেঙ্গালভিওলেন্স #বেঙ্গালবার্নিং #টিএমসিগনস","মিডিয়া টিমের একটি দল রয়েছে যা সর্বোত্তম জ্ঞানের তথ্য সরবরাহ করতে কঠোর পরিশ্রম করে। সেখানে প্রতিটি তথ্য নেওয়া। যদি আপনি এমন কাউকে চেনেন যিনি এর মধ্য দিয়ে গেছেন, কিছু বিশ্বাস করার পরিবর্তে এটি উপযুক্ত তথ্য সহ উল্লেখ করুন।"
counterspeech,"@কাশীওয়ালে @ডিজেসিংহ__ বার্কের রঙও কালো
কেন কালো হস্তক্ষেপ লুকানো আছে?",যে কোনও সম্প্রদায়ের প্রতি এ জাতীয় ঘৃণা দেখে হতাশাব্যঞ্জক এবং হৃদয়গ্রাহী। আশা করি আপনি সমস্যাটি দেখুন এবং এটি আরও ভাল করার চেষ্টা করুন
counterspeech,"@কাশীওয়ালে @ডিজেসিংহ__ বার্কের রঙও কালো
কেন কালো হস্তক্ষেপ লুকানো আছে?",আপনি কেবল একটি নির্দিষ্ট সম্প্রদায়কে অপব্যবহার করছেন কারণ আপনি মনে করেন যে সেই সম্প্রদায়ের একজন ব্যক্তি আপনার সম্প্রদায়ের কাউকে নির্যাতন করেছেন। এটা কারও কাছে কীভাবে গুরুত্বপূর্ণ?
counterspeech,"@আইপ্যাটেল কৃষকের নামে, অভিলাষ প্রাণী সেখানে বসে আছে",আপনার যদি কিছু বলার থাকে তবে দয়া করে এটি উপযুক্ত তথ্য দিয়ে করুন। অর্ধ রান্না করা তথ্য তৈরি করতে ছড়িয়ে দেবেন না।
counterspeech,"@আইপ্যাটেল কৃষকের নামে, অভিলাষ প্রাণী সেখানে বসে আছে",এভাবে ঘৃণা ছড়িয়ে দেবেন না। আমাদের এ জাতীয় কাউকে অপমান করা উচিত নয়। অন্যথায় লোকেরা আপনার কথা শুনবে না।
counterspeech,হায়রে! শাহিদ শাহাবউদ্দিন বিশ্বাসঘাতক সরকারের কাছ থেকে ন্যায়বিচার পাননি,এটি সর্বদা মনে রাখা উচিত যে আমাদের দেশ একটি ন্যায়বিচার দেশ। আমাদের সরকার আমাদের পক্ষে কাজ করে এবং আমাদের সমাজে এটির স্থান তৈরি করতে কঠোর পরিশ্রম করে।
counterspeech,হায়রে! শাহিদ শাহাবউদ্দিন বিশ্বাসঘাতক সরকারের কাছ থেকে ন্যায়বিচার পাননি,"আমাদের সরকার আমাদের সাথে রয়েছে এবং আমাদের সমস্যার সমাধান চায়। যদি আমাদের সমাজে ন্যায়বিচারের অসুবিধা হয়, তবে আমাদের সরকার এই সমস্যাটি সমাধান করার জন্য কঠোর পরিশ্রম করে।"
counterspeech,"@বিবিচিন্দি মিডিয়া হ'ল বিবিসির কতটা হিন্দু বর্জন করা উচিত, এই শ্রেণিটি নির্দিষ্ট শ্রেণিকে লক্ষ্য করে সম্প্রদায়ের অন্যায় দ্বারা সমর্থিত বলে মনে হয়।",আমি মনে করি মিডিয়া ধর্মীয় নয়। তারা কোনও সম্প্রদায়ের সাথে বৈষম্য করতে চায় না। আপনি বিবিসি সম্পর্কে ভুল ভাবছেন।
counterspeech,"@বিবিচিন্দি মিডিয়া হ'ল বিবিসির কতটা হিন্দু বর্জন করা উচিত, এই শ্রেণিটি নির্দিষ্ট শ্রেণিকে লক্ষ্য করে সম্প্রদায়ের অন্যায় দ্বারা সমর্থিত বলে মনে হয়।","আপনি যদি মনে করেন যে মিডিয়াতে কিছু সামগ্রী অনুপযুক্ত, আপনি তাদের প্রতিবেদন করতে পারেন। কোনও নির্দিষ্ট মিডিয়া অপমান করবেন না।"
counterspeech,কংগ্রেসের সাথে আমার শত্রুতা ছিল ... যখন আমি শক্তিটি দেখতাম এবং *তখন ... এই জারজগুলি আলো কাটত *,"আরে বন্ধু, রাজনৈতিক দলকে ঘৃণা করার উপযুক্ত কারণ নয়।"
counterspeech,কংগ্রেসের সাথে আমার শত্রুতা ছিল ... যখন আমি শক্তিটি দেখতাম এবং *তখন ... এই জারজগুলি আলো কাটত *,আমি আশা করি আপনি এখন শান্তিতে শক্তি দেখতে পাবেন।
counterspeech,সিস্টেমটি অন্ধ নয় তবে। লুলা এবং খোঁড়াও আছে। অনেক মিথ্যা আছে। মিথ্যা বাডহোর ঝরনা হয়। @রাহুলগন্ধি #মোডিকাভাচিনজুমলা,আপনার মতামত প্রকাশ করার জন্য আরও ভাল উপায় সন্ধান করুন। এমন একটি পথ সন্ধান করুন যা প্রকাশ করা চিন্তাভাবনাগুলি আপনার পছন্দসই বিকাশের জন্য দরকারী। এটি সিস্টেমে মানুষের আস্থা হ্রাস করবে।
counterspeech,সিস্টেমটি অন্ধ নয় তবে। লুলা এবং খোঁড়াও আছে। অনেক মিথ্যা আছে। মিথ্যা বাডহোর ঝরনা হয়। @রাহুলগন্ধি #মোডিকাভাচিনজুমলা,এটি বিড়ম্বনা কারণ এই জাতীয় মন্তব্যগুলি কেবল সিস্টেমের জন্য ক্ষতিকারক। এটি সিস্টেমে মানুষের আস্থা হ্রাস করবে।
counterspeech,"হির খান যেখানেই লুকানো আছে, বিল থেকে বেরিয়ে আসুন,
আপনি যতটা শক্তি দিয়ে দেবদেবীদের এবং দেবদেবীদের অপব্যবহার করেছেন, এমন গালিগালাজ যা শোনা যায় না
এখন একজন মহিলা হওয়ার কার্ড খেলবেন না, কাঁদছেন না, এবং হ্যাঁ, গর্ভাবস্থা থাকা উচিত নয়?
অপব্যবহারের সীমা অতিক্রম করেছে
এখন কারাগারে যাই",আপনি যদি ঠিক থাকেন তবে আপনার পোস্টটি সাইবার-বুলিং হিসাবে বিবেচিত হবে। সুতরাং আপনার পোস্টে আগ্রাসন হ্রাস করুন।
counterspeech,"হির খান যেখানেই লুকানো আছে, বিল থেকে বেরিয়ে আসুন,
আপনি যতটা শক্তি দিয়ে দেবদেবীদের এবং দেবদেবীদের অপব্যবহার করেছেন, এমন গালিগালাজ যা শোনা যায় না
এখন একজন মহিলা হওয়ার কার্ড খেলবেন না, কাঁদছেন না, এবং হ্যাঁ, গর্ভাবস্থা থাকা উচিত নয়?
অপব্যবহারের সীমা অতিক্রম করেছে
এখন কারাগারে যাই",পুলিশকে প্রয়োজনীয় ব্যবস্থা নেওয়া হবে। সোশ্যাল মিডিয়ায় কারও বিরুদ্ধে ঘৃণা ছড়িয়ে দেওয়া উচিত নয়।
counterspeech,"@কোভি_গর প্রশ্নটি এমন নয় যে তিনি আমাকে বেশ্যা বলেছেন। প্রশ্নটি হল, আমাকে বেশ্যা কে বানিয়েছে? -নিউইন",আপনি কি মনে করেন যে এই জাতীয় আপত্তিজনক ভাষার ব্যবহার আলোচনায় কিছুটা সৃজনশীল যুক্ত করে? এটি কেবল পরিস্থিতি আরও খারাপ করবে।
counterspeech,"@কোভি_গর প্রশ্নটি এমন নয় যে তিনি আমাকে বেশ্যা বলেছেন। প্রশ্নটি হল, আমাকে বেশ্যা কে বানিয়েছে? -নিউইন",আপনি এই জাতীয় শব্দের সাথে আপনার কথা বলে এমন ব্যক্তিকেও আঘাত করছেন।
counterspeech,"যখন কেন্দ্রটি এখন অবধি 45 জন প্লাসকে বিনামূল্যে ভ্যাকসিন দিতে সক্ষম হয় নি, তখন প্রশ্নটি যুবকদের সেখান থেকে দিতে বাধ্য, যদিও কেন্দ্রটি মুক্ত হওয়া উচিত, কেন্দ্রটি ব্রোকারেজ এবং উপার্জনের দিকে মনোযোগ দিচ্ছে মহামারী, শাসকরা কীভাবে ঘুমাচ্ছেন #মোডিকাভ্যাকসিনজুমলা #500 ডেসোফামারভ্যাটিপ্রোটেস্টস","সরকার ভ্যাকসিন দান করার জন্য যথাসাধ্য চেষ্টা করছে। তবে এটি কিছুটা সময় নেবে, কারণ আমরা একটি বড় দেশ।"
counterspeech,"যখন কেন্দ্রটি এখন অবধি 45 জন প্লাসকে বিনামূল্যে ভ্যাকসিন দিতে সক্ষম হয় নি, তখন প্রশ্নটি যুবকদের সেখান থেকে দিতে বাধ্য, যদিও কেন্দ্রটি মুক্ত হওয়া উচিত, কেন্দ্রটি ব্রোকারেজ এবং উপার্জনের দিকে মনোযোগ দিচ্ছে মহামারী, শাসকরা কীভাবে ঘুমাচ্ছেন #মোডিকাভ্যাকসিনজুমলা #500 ডেসোফামারভ্যাটিপ্রোটেস্টস",আপনি আমাদের সরকার সম্পর্কে দুর্বল চিন্তাভাবনা ছড়িয়ে দিচ্ছেন। সরকার ইতিমধ্যে জনসাধারণকে বিনামূল্যে ভ্যাকসিন সরবরাহ করছে।
counterspeech,"আমরা এতটা কষ্ট পাচ্ছি যে আপনি এতটা কষ্ট পাচ্ছেন, বাংলার পরিস্থিতি দিয়ে এবং নিজেকে ঘৃণা করে, আমাদের অসহায়ত্ব দেখে, এই লোকেরা যারা কিছুটা করতে পারে, তারা নীরব হয়ে যায়, এটি অসহনীয়! মোদী জি যদি সবকিছু সুপ্রিম কোর্টে ছেড়ে যেতে হয়, তবে কেন? #বেঙ্গালবার্নিং @রেডট্রাপটিভভন @নারেনড্রামোদি https://t.co/qpppt5bh01",অনেক রাজ্যে অনেকগুলি সমস্যা রয়েছে এবং সমস্ত সরকার তাদের থামাতে কঠোর পরিশ্রম করছে। আমাদের এভাবে তাদের অপব্যবহার করা উচিত নয় এবং তাদের কঠোর পরিশ্রমকে অমূল্য হিসাবে বিবেচনা করা উচিত নয়।
counterspeech,"আমরা এতটা কষ্ট পাচ্ছি যে আপনি এতটা কষ্ট পাচ্ছেন, বাংলার পরিস্থিতি দিয়ে এবং নিজেকে ঘৃণা করে, আমাদের অসহায়ত্ব দেখে, এই লোকেরা যারা কিছুটা করতে পারে, তারা নীরব হয়ে যায়, এটি অসহনীয়! মোদী জি যদি সবকিছু সুপ্রিম কোর্টে ছেড়ে যেতে হয়, তবে কেন? #বেঙ্গালবার্নিং @রেডট্রাপটিভভন @নারেনড্রামোদি https://t.co/qpppt5bh01","যদি আপনি মনে করেন যে তাদের ক্রিয়াগুলি অনুপযুক্ত, তবে আপনার মতবিরোধ রেকর্ড করার আরও সম্মানজনক এবং চিন্তাশীল উপায় রয়েছে।"
counterspeech,"এটি বাংলার মুখ্যমন্ত্রী নয়, মমতা ব্যানার্জি, এটি একটি সন্ত্রাসের জাদুকরী।","যদি কারও পরিস্থিতি খারাপ হয় তবে তিনি তার জন্য দায়বদ্ধ, তবে গালিগালাজে নয়। সুতরাং আপনি যদি কিছু উন্নতি চান তবে প্রথমে অপব্যবহারের প্রবণতা উন্নত করুন।"
counterspeech,"এটি বাংলার মুখ্যমন্ত্রী নয়, মমতা ব্যানার্জি, এটি একটি সন্ত্রাসের জাদুকরী।",জাল খবর এবং প্রচার বর্তমান সময়ের জন্য সবচেয়ে বড় হুমকি। স্থল বাস্তবতা না জেনে দয়া করে বাংলা সম্পর্কে কোনও ধারণা তৈরি করবেন না। এটি সাম্প্রদায়িক সহিংসতার প্রসারে অনুঘটক হিসাবে কাজ করবে।
counterspeech,"আরটি @rofl_ravishndtv: আমি এমন কৌশল করব, আমি ধর্মনিরপেক্ষ নামে জুমনের কাছ থেকে ভোট অর্জন করব .. !!

তারপরে কী সুবিধাগুলি সংরক্ষণ এবং না ...","সংবিধানের পরিণতি বা সংবিধানের ফলস্বরূপ সংবিধানের প্রতি দূষিত চিন্তাভাবনা দেখানো হচ্ছে, এর পরিণতিগুলি ভুল হতে পারে।"
counterspeech,"আরটি @rofl_ravishndtv: আমি এমন কৌশল করব, আমি ধর্মনিরপেক্ষ নামে জুমনের কাছ থেকে ভোট অর্জন করব .. !!

তারপরে কী সুবিধাগুলি সংরক্ষণ এবং না ...",আমাদের সমাজের সমস্ত বিভাগকে সম্মান করা উচিত এবং সরকার কর্তৃক গৃহীত সিদ্ধান্তগুলি বোঝা উচিত।
counterspeech,"""ধর্মগ্রন্থ এবং অস্ত্র উভয় সম্পর্কে জ্ঞান,
এটি হিন্দুত্বের পরিচয়।

জেগে উঠুন হিন্দু জেগে উঠুন, দেরি হয়নি।
দীর্ঘ লাইভ রামা","স্যার, আপনি আপনার মতো সহিংসতা হ্রাস করতে চান, এই পোস্ট এবং এই জাতীয় ভাষা ঘুরে হিংস্রতা এবং ঘৃণা প্রচার করবে।"
counterspeech,"""ধর্মগ্রন্থ এবং অস্ত্র উভয় সম্পর্কে জ্ঞান,
এটি হিন্দুত্বের পরিচয়।

জেগে উঠুন হিন্দু জেগে উঠুন, দেরি হয়নি।
দীর্ঘ লাইভ রামা",আপনি যদি এ জাতীয় কথা বলেন তবে আপনি কীভাবে অন্য লোকেরা আপনার কথা শোনার এবং ইতিবাচক চিন্তাভাবনাগুলি নির্গত করবেন বলে আশা করবেন।
counterspeech,"""ধর্মগ্রন্থ এবং অস্ত্র উভয় সম্পর্কে জ্ঞান,
এটি হিন্দুত্বের পরিচয়।

জেগে উঠুন হিন্দু জেগে উঠুন, দেরি হয়নি।
দীর্ঘ লাইভ রামা","যেখানে যেতে দেরি হয়েছে, হিন্দুত্বা মার্চে শাস্ত্রের প্রয়োজন কী, জাফরান রঙ যথেষ্ট।"
counterspeech,"""ধর্মগ্রন্থ এবং অস্ত্র উভয় সম্পর্কে জ্ঞান,
এটি হিন্দুত্বের পরিচয়।

জেগে উঠুন হিন্দু জেগে উঠুন, দেরি হয়নি।
দীর্ঘ লাইভ রামা","ধর্মগ্রন্থ এবং অস্ত্র উভয়েরই জ্ঞান থাকা ঠিক আছে, তবে এটি ব্যবহার করা ঠিক নয়, বা এটি প্রচার করা উচিত নয় কারণ এটি কেবল সহিংসতা ছড়িয়ে দেবে।"
counterspeech,"@সানজায়াজাদস্লান হে ভাইয়া স্যারকে জিজ্ঞাসা না করে কথা বলবেন না। আপনার যদি প্রচুর জল থাকে তবে ডুবে যায়। যখন একটি বিল আসে, ভাই -ইন -লাউ সেই অনুযায়ী কালো। এবং হ্যাঁ, আপনার ডাল লোকেরা অর্থ পাওয়া বন্ধ করবে, তবে এটি ক্ষিপ্ত।",আপনি যদি কাউকে পছন্দ না করেন এবং আপনার কিছু ধারণা থাকে তবে আপনি গ্রহণ করেছেন এমন ঘৃণ্য এবং অবমাননাকর উচ্চারণগুলির চেয়ে এগুলি প্রকাশ করার আরও ভাল উপায় রয়েছে।
counterspeech,"@সানজায়াজাদস্লান হে ভাইয়া স্যারকে জিজ্ঞাসা না করে কথা বলবেন না। আপনার যদি প্রচুর জল থাকে তবে ডুবে যায়। যখন একটি বিল আসে, ভাই -ইন -লাউ সেই অনুযায়ী কালো। এবং হ্যাঁ, আপনার ডাল লোকেরা অর্থ পাওয়া বন্ধ করবে, তবে এটি ক্ষিপ্ত।","আমরা তাদের গণতান্ত্রিক উপায়ে বেছে নিয়েছি বলে ভারত সরকার এবং বিরোধীদের কুখ্যাত করবেন না। এবং যখন প্রয়োজন হয়, আমরা সেগুলিও সরিয়ে ফেলি।"
counterspeech,"@Samehman03।@SameHMan03
এটি একটি খুব বড় জারজ, কেবল হিন্দু ভাইদের বিরুদ্ধে বিষ বেড়ে যায়, তিনি কিছুদিন আগে এই বিষয়ে কারাগারেও গিয়েছিলেন। এই লোকদের কাছ থেকে
আমার কোনও সহানুভূতি নেই।","প্রত্যেকেরই এই দেশে কথা বলার স্বাধীনতা রয়েছে, আপনি কি আত্মবিশ্বাসের সাথে বলতে পারেন যে হিন্দুর বিরুদ্ধে কথা বলার কারণে তিনি কারাগারে গিয়েছিলেন, সম্ভবত অন্য কিছু ঘটেছে যা আমরা এখন পরিচিত নই।"
counterspeech,"@Samehman03।@SameHMan03
এটি একটি খুব বড় জারজ, কেবল হিন্দু ভাইদের বিরুদ্ধে বিষ বেড়ে যায়, তিনি কিছুদিন আগে এই বিষয়ে কারাগারেও গিয়েছিলেন। এই লোকদের কাছ থেকে
আমার কোনও সহানুভূতি নেই।","আপনি কেন এটি করছেন তা বোঝার চেষ্টা করার জন্য আপনাকে অনুরোধ করা হচ্ছে, আপনি কি জানেন যে কোনও বাধ্যবাধকতা রয়েছে এবং এটি তাঁর সাথে করা হচ্ছে, কারও উপর কিছু চিন্তা না করে এই জাতীয় অভিযোগ করা ঠিক নয়।"
counterspeech,"@সুশিলমোদি ক্রিয়েটিশন স্ক্যাম প্যাডি রোড পুলিয়া ড্যাম কেলেঙ্কারী ""ব্যবহার"" নীতীশ কুমার আপনার বর্ণকে পুলিশে নিয়োগ করেছেন, এটি তদন্তেরও একটি ঘটনা। হত্যাকাণ্ড হত্যাকাণ্ডের ধর্ষণ হত্যা, জমি দখল জমি দখলের একটি ঘটনা হয়ে উঠছে, জমি অবৈধ দখল করতে পারে ইস্যুতে শেষ 5 মিনিট","এগুলি আপনার চিন্তাভাবনা তবে এই জাতীয় পাবলিক মঞ্চে এই সমস্ত লিখে আপনি কেবল বিদ্বেষ এবং দুর্বৃত্তদের পাবেন, অনুরোধ করুন যে এই পোস্টটি এখান থেকে সরানো হয়েছে, অন্যথায় কিছু ঘটতে পারে।"
counterspeech,"@সুশিলমোদি ক্রিয়েটিশন স্ক্যাম প্যাডি রোড পুলিয়া ড্যাম কেলেঙ্কারী ""ব্যবহার"" নীতীশ কুমার আপনার বর্ণকে পুলিশে নিয়োগ করেছেন, এটি তদন্তেরও একটি ঘটনা। হত্যাকাণ্ড হত্যাকাণ্ডের ধর্ষণ হত্যা, জমি দখল জমি দখলের একটি ঘটনা হয়ে উঠছে, জমি অবৈধ দখল করতে পারে ইস্যুতে শেষ 5 মিনিট","আমরা আপনার নীতীশ সরকারের কাছ থেকে হতাশা বুঝতে পারি এবং আমাদের নির্বাচনের জন্য অপেক্ষা করা উচিত, যেখানে জনগণ সিদ্ধান্ত নেবে যে পরবর্তী প্রার্থী কে হবেন, দয়া করে তখন পর্যন্ত নিজেকে নিয়ন্ত্রণ করুন।"
counterspeech,"@সোনামাকাপুর স্যালি হাল্ক্যাট এমন একটি বিষয় যা আপনি বলিউডে কাজ করেন? আপনার বাবা, আঙ্কেলের কারণে, আপনি কিছুটা নন, এটি আপনার পক্ষে উপযুক্ত নয়, আপনি আপনার বোন -ইন -লাউ, আপনার বোন -ইন -এর সাথে তুলনা করার মতো নন - আইন কারণ আপনি এতটা নন। ড্রাগি, মাতাল জারজ নেপোটিজমের জন্মের জন্ম।",আমাদের বর্তমান পরিস্থিতির ভিত্তিতে কাউকে অপব্যবহার করা উচিত নয়। আমরা সম্ভবত জানি না যে সেই ব্যক্তির কী হচ্ছে।
counterspeech,"@সোনামাকাপুর স্যালি হাল্ক্যাট এমন একটি বিষয় যা আপনি বলিউডে কাজ করেন? আপনার বাবা, আঙ্কেলের কারণে, আপনি কিছুটা নন, এটি আপনার পক্ষে উপযুক্ত নয়, আপনি আপনার বোন -ইন -লাউ, আপনার বোন -ইন -এর সাথে তুলনা করার মতো নন - আইন কারণ আপনি এতটা নন। ড্রাগি, মাতাল জারজ নেপোটিজমের জন্মের জন্ম।",আপনি যদি সোশ্যাল মিডিয়ায় অন্য লোককে অপব্যবহার রাখেন তবে শীঘ্রই আপনার প্রোফাইলটি অবরুদ্ধ হয়ে যাবে।
counterspeech,"@সোনামাকাপুর স্যালি হাল্ক্যাট এমন একটি বিষয় যা আপনি বলিউডে কাজ করেন? আপনার বাবা, আঙ্কেলের কারণে, আপনি কিছুটা নন, এটি আপনার পক্ষে উপযুক্ত নয়, আপনি আপনার বোন -ইন -লাউ, আপনার বোন -ইন -এর সাথে তুলনা করার মতো নন - আইন কারণ আপনি এতটা নন। ড্রাগি, মাতাল জারজ নেপোটিজমের জন্মের জন্ম।",আপনি যা বলেছেন তা সত্যই অনুপযুক্ত এবং প্রতিক্রিয়া; আপত্তিজনক ভাষায় থাকা ব্যক্তিকে অপমান করা অন্যায় এবং সেই ব্যক্তির পক্ষেও ক্ষতিকারক।
counterspeech,"@সোনামাকাপুর স্যালি হাল্ক্যাট এমন একটি বিষয় যা আপনি বলিউডে কাজ করেন? আপনার বাবা, আঙ্কেলের কারণে, আপনি কিছুটা নন, এটি আপনার পক্ষে উপযুক্ত নয়, আপনি আপনার বোন -ইন -লাউ, আপনার বোন -ইন -এর সাথে তুলনা করার মতো নন - আইন কারণ আপনি এতটা নন। ড্রাগি, মাতাল জারজ নেপোটিজমের জন্মের জন্ম।",অনেক ছবিতে অনেক ন্যাপোটিজম অভিনেতাও ভাল পারফর্ম করেননি। পরিচালক এবং প্রযোজকরা এমন লোকদের নিয়োগ করেন যা তারা ভূমিকার জন্য উপযুক্ত বলে মনে করেন। আপনি যদি তাদের সিদ্ধান্তকে সম্মান না করেন তবে কেন আমরা আপনার সিদ্ধান্তগুলিকে সম্মান করব?
counterspeech,"একটি বিষয় বোঝা যায় না যে কেবল দিব্যা, গুলশান এবং সুশান্ত বলিউডে মারা যায়

কোই সাজিদ, সালমান আমির কিউ কিছু নয়।","আপনার কথাগুলি সমাজে বিভিন্ন ধর্মের মধ্যে ফাটল তৈরি করতে পারে। নেটিভ আঘাত করতে পারে, ধর্মান্ধতা বাড়াতে পারে।"
counterspeech,"একটি বিষয় বোঝা যায় না যে কেবল দিব্যা, গুলশান এবং সুশান্ত বলিউডে মারা যায়

কোই সাজিদ, সালমান আমির কিউ কিছু নয়।","যখন কোনও চাপ উপস্থিত না থাকে, তখন ধর্মের মধ্যে অপ্রয়োজনীয় চাপ তৈরি করার চেষ্টা করা উচিত নয়। মতামত প্রকাশ করার আরও ভাল উপায় সন্ধান করুন।"
counterspeech,"একটি বিষয় বোঝা যায় না যে কেবল দিব্যা, গুলশান এবং সুশান্ত বলিউডে মারা যায়

কোই সাজিদ, সালমান আমির কিউ কিছু নয়।","এটি অত্যন্ত বেদনাদায়ক যে আমরা সেরা কিছু অভিনেতা হারিয়েছি, তবে অন্যান্য অভিনেতাদের জন্য আমাদের এমন চিন্তা করা উচিত নয়।"
counterspeech,"একটি বিষয় বোঝা যায় না যে কেবল দিব্যা, গুলশান এবং সুশান্ত বলিউডে মারা যায়

কোই সাজিদ, সালমান আমির কিউ কিছু নয়।",আপনি কেন সোশ্যাল মিডিয়ায় এ জাতীয় জিনিস লিখেন? কারও মৃত্যু কামনা করবেন না।
counterspeech,"চীনাদের এমন একটি ভারতীয় অভিজাত বাহিনীর মুখোমুখি হতে হয়েছিল, যা চীনারা এখনও অবধি দেখেনি, বা চীনাদের কোনও তথ্য ছিল না, তবুও লড়াইয়ের সময়, এই ধরনের শক্তি প্রকাশিত হবে যা সরাসরি বেইজিংয়ে দেখা যাবে .. !!","হ্যাঁ, আমাদের ভারতীয় সেনাবাহিনী আরও শক্তিশালী হচ্ছে, তবে আমাদের অন্য দেশকে অপব্যবহার করা উচিত নয়।"
counterspeech,"চীনাদের এমন একটি ভারতীয় অভিজাত বাহিনীর মুখোমুখি হতে হয়েছিল, যা চীনারা এখনও অবধি দেখেনি, বা চীনাদের কোনও তথ্য ছিল না, তবুও লড়াইয়ের সময়, এই ধরনের শক্তি প্রকাশিত হবে যা সরাসরি বেইজিংয়ে দেখা যাবে .. !!",চীনা শব্দ চীনের প্রতি ঘৃণ্য। আমাদের প্রতিবেশী দেশকে সম্মান করুন।
counterspeech,"চীনাদের এমন একটি ভারতীয় অভিজাত বাহিনীর মুখোমুখি হতে হয়েছিল, যা চীনারা এখনও অবধি দেখেনি, বা চীনাদের কোনও তথ্য ছিল না, তবুও লড়াইয়ের সময়, এই ধরনের শক্তি প্রকাশিত হবে যা সরাসরি বেইজিংয়ে দেখা যাবে .. !!","সঠিক জিনিসটি ভাই, আমাদের অভিজাত বাহিনীর উত্তরটি বিশ্বের কোনও সেনাবাহিনীর সাথে খুব কমই থাকবে, আমরা আশা করি যে আমরা আসন্ন সময়ে এই ধরণের শক্তি ধরে রাখতে সক্ষম হব।"
counterspeech,"চীনাদের এমন একটি ভারতীয় অভিজাত বাহিনীর মুখোমুখি হতে হয়েছিল, যা চীনারা এখনও অবধি দেখেনি, বা চীনাদের কোনও তথ্য ছিল না, তবুও লড়াইয়ের সময়, এই ধরনের শক্তি প্রকাশিত হবে যা সরাসরি বেইজিংয়ে দেখা যাবে .. !!","আমাদের শত্রুকে কখনই কাজ হিসাবে বুঝতে হবে না, সম্ভবত এই জাতীয় সেনাবাহিনীও পরাজিত হতে পারে, আমাদের কেবল এই ধরনের পরিস্থিতিতে তাদের সমর্থন করা উচিত।"
counterspeech,"একটি মসজিদ থেকে খাবার বিতরণ করা হচ্ছিল, কিছু অভাবী হিন্দুরা সেখানে পৌঁছেছিল, কিন্তু তারা এই বলে নিষিদ্ধ করা হয়েছিল যে এখানে হিন্দুদের জন্য কোনও ব্যবস্থা নেই।
",আপনি মুসলিম সম্প্রদায়কে অসম্মান করার চেষ্টা করছেন। আমি মনে করি না তারা এ জাতীয়।
counterspeech,"একটি মসজিদ থেকে খাবার বিতরণ করা হচ্ছিল, কিছু অভাবী হিন্দুরা সেখানে পৌঁছেছিল, কিন্তু তারা এই বলে নিষিদ্ধ করা হয়েছিল যে এখানে হিন্দুদের জন্য কোনও ব্যবস্থা নেই।
",এটি সত্য কিনা তা আমি জানি না। তবে আপনি যদি এই ধরণের পোস্টটি করেন তবে লোকেরা মুসলমানদের ঘৃণা করতে শুরু করবে এবং এটি সঠিক নয়।
counterspeech,"একটি মসজিদ থেকে খাবার বিতরণ করা হচ্ছিল, কিছু অভাবী হিন্দুরা সেখানে পৌঁছেছিল, কিন্তু তারা এই বলে নিষিদ্ধ করা হয়েছিল যে এখানে হিন্দুদের জন্য কোনও ব্যবস্থা নেই।
",ধর্মীয় অনুশীলনের ভিত্তিতে কাউকে অপমান করবেন না। মুসলমানরা অন্যদের ক্ষতি না করলে তারা যা চায় তা অনুশীলন করতে স্বাধীন।
counterspeech,"একটি মসজিদ থেকে খাবার বিতরণ করা হচ্ছিল, কিছু অভাবী হিন্দুরা সেখানে পৌঁছেছিল, কিন্তু তারা এই বলে নিষিদ্ধ করা হয়েছিল যে এখানে হিন্দুদের জন্য কোনও ব্যবস্থা নেই।
",কিছু কাজের জন্য মুসলিম সম্প্রদায়ের অপরাধীদের তৈরি করবেন না। কে সঠিক এবং কে ভুল তা সিদ্ধান্ত নেওয়ার জন্য আমাদের একজন বিচার বিভাগ রয়েছে। বিদ্বেষ ছড়িয়ে দেওয়ার পরিবর্তে আপনি সেখানে অভিযোগ দায়ের করতে পারেন
counterspeech,"এটি করাচি, কাশ্মীর বা কেরালা নয়।
 ইসলাম জিন্দাবাদের এই গান এবং এই ভিড় পশ্চিমবঙ্গের রাজধানী কলকাতার।
#মিমিএবনারজি #ওয়েস্টবেংল!

এটি ভাঁজ করা হাত দিয়ে অনুরোধ করা হয়েছে, আপনার হিন্দু ভাইদের কাছ থেকে জেগে উঠুন, এক হয়ে উঠবেন, কোনও ভবিষ্যত ভীতিজনক হবে না। ""জনসংখ্যা নিয়ন্ত্রণ আইন""
@রিয়াল_নায়াকানকিট","হিন্দুরা খুব মারাত্মক হয়ে উঠেছে, এত মারাত্মকতা ভাল নয়, কখনও কখনও এটি উল্টো দিকে হতে পারে এবং ভাল হতে পারে।"
