ids,annotatorId,texts,counterSpeechs,counterSpeechTypes,textTypes,hatespeech_trans,counterspeech_trans
1250335449547026434,A1K5CHKFJJ7IF8,"<user> मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😠",बूढ़ी रं-- का तात्पर्य अशिष्ट है प्रयोग न करे।,"['Shaming', 'Warning-of-Consequences']",Hate,"<user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং যদি আপনার পরিস্থিতি পুরানো পতিতাদের চেয়ে খারাপ না হয় তবে চাকলাঘরের দালালদের দেখুন, তবে বলুন","বৃদ্ধ বয়স অর্থবহ, এটি ব্যবহার করবেন না।"
1250335449547026434,A3G1FS1OIFEDKD,"<user> मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😠",मैं आपसे सहमत हूं लेकिन न्यूज रिपोर्टर की आलोचना करने का आपका तरीका गलत है।,['Affliation'],Hate,"<user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং যদি আপনার পরিস্থিতি পুরানো পতিতাদের চেয়ে খারাপ না হয় তবে চাকলাঘরের দালালদের দেখুন, তবে বলুন",আমি আপনার সাথে একমত তবে নিউজ রিপোর্টারকে সমালোচনা করার আপনার উপায়টি ভুল।
1250335449547026434,A3G1FS1OIFEDKD,"<user> मुस्लिम,जमात,मस्जिद फिलहाल इनके बिना न्यूज़ चलाकर देख लो चकलाघर के दलालो अगर तुम्हारी हालात बूढ़ी रंडी से बदतर ना हो जाये तो कहना😠",आप घृणा और पूर्वाग्रह से भरे हुए हैं कि आप वास्तविकता को नहीं देख सकते हैं।,['Shaming'],Hate,"<user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং যদি আপনার পরিস্থিতি পুরানো পতিতাদের চেয়ে খারাপ না হয় তবে চাকলাঘরের দালালদের দেখুন, তবে বলুন",আপনি ঘৃণা এবং কুসংস্কারে পূর্ণ যা আপনি বাস্তবতা দেখতে পাচ্ছেন না।
1357656466136522753,A3G1FS1OIFEDKD,<user> <user> <user> म****** रंडी की औलाद यह अकाउंट क्यों बनाया गलत भोसड़ी वाले हिंदू धर्म को गलत पेश कर रहा है म****** हिंदू धर्म को बेइज्जत कर रहा है म****** कौन है तुम भोसड़ी वाले,"हालाँकि मैं मानता हूँ कि किसी को भी किसी भी धर्म का अनादर नहीं करना चाहिए, लेकिन बहस करने का आपका तरीका गलत है।",['Affliation'],Offensive,<user> <user> <user> এম ****** কেন এই অ্যাকাউন্টটি এই অ্যাকাউন্টটি ভুলভাবে ভুল ভোসারি দিয়ে হিন্দু ধর্ম উপস্থাপন করছে। ***** আপনি কে ভোসাদি,"যদিও আমি বিশ্বাস করি যে কারও কোনও ধর্মকে অসম্মান করা উচিত নয়, তবে আপনার তর্ক করার উপায়টি ভুল।"
1357656466136522753,A3G1FS1OIFEDKD,<user> <user> <user> म****** रंडी की औलाद यह अकाउंट क्यों बनाया गलत भोसड़ी वाले हिंदू धर्म को गलत पेश कर रहा है म****** हिंदू धर्म को बेइज्जत कर रहा है म****** कौन है तुम भोसड़ी वाले,ऐसी भाषा का प्रयोग हिन्दू धर्म और संस्कृति का अनादर भी है।,"['Hypocrisy', 'Shaming']",Offensive,<user> <user> <user> এম ****** কেন এই অ্যাকাউন্টটি এই অ্যাকাউন্টটি ভুলভাবে ভুল ভোসারি দিয়ে হিন্দু ধর্ম উপস্থাপন করছে। ***** আপনি কে ভোসাদি,এই জাতীয় ভাষার ব্যবহার হিন্দু ধর্ম ও সংস্কৃতিকেও অসম্মান করছে।
1357656466136522753,A1K5CHKFJJ7IF8,<user> <user> <user> म****** रंडी की औलाद यह अकाउंट क्यों बनाया गलत भोसड़ी वाले हिंदू धर्म को गलत पेश कर रहा है म****** हिंदू धर्म को बेइज्जत कर रहा है म****** कौन है तुम भोसड़ी वाले,"म****** हिंदू धर्म को बेइज्जत कर रहा है म******, वाक्य बहुत ही गलत है अगर आप सही है आप ऐसे वाक्य उपयोग में ना ले।","['Shaming', 'Warning-of-Consequences']",Hate,<user> <user> <user> এম ****** কেন এই অ্যাকাউন্টটি এই অ্যাকাউন্টটি ভুলভাবে ভুল ভোসারি দিয়ে হিন্দু ধর্ম উপস্থাপন করছে। ***** আপনি কে ভোসাদি,"আমি ****** হিন্দু ধর্মকে অসম্মান করছি*******, আপনি যদি এই জাতীয় বাক্য ব্যবহার না করেন তবে বাক্যটি খুব ভুল।"
1357656466136522753,A1K5CHKFJJ7IF8,<user> <user> <user> म****** रंडी की औलाद यह अकाउंट क्यों बनाया गलत भोसड़ी वाले हिंदू धर्म को गलत पेश कर रहा है म****** हिंदू धर्म को बेइज्जत कर रहा है म****** कौन है तुम भोसड़ी वाले,इतना गाली दे के आप भी हिन्दू धर्म को गलत ही प्रस्तुत कर रहे हो।,"['Shaming', 'Warning-of-Consequences']",Hate,<user> <user> <user> এম ****** কেন এই অ্যাকাউন্টটি এই অ্যাকাউন্টটি ভুলভাবে ভুল ভোসারি দিয়ে হিন্দু ধর্ম উপস্থাপন করছে। ***** আপনি কে ভোসাদি,এতটা অপব্যবহার দিন যে আপনি হিন্দু ধর্মও ভুলভাবে উপস্থাপন করছেন।
1323471534929817600,A3D81Z9GMEKTJQ,<user> भारतीय इतिहास का सबसे बड़ा रंडीबाज औऱ कांग्रेसी चमचों के महान चाचा लेहरू।  जो तो दुर्घटना से हिंदू था और ना कभी हुआ था। बस दुनिया को सिर्फ़ चुतिया बनाया था।  असल में वो एक अय्याश औऱ एक नम्बर का रंडीबाज था,आप पंडित जवाहरलाल नेहरू पर कुछ कड़े आरोप लगा रहे हैं। मैं आपसे अनुरोध करता हूं कि ऐसी प्रतिष्ठित हस्तियों को संबोधित करते समय अधिक सम्मानजनक बनें।,['Empathy'],Offensive,"<user> লেহরু, ভারতীয় ইতিহাসের সর্বশ্রেষ্ঠ পতিতা এবং কংগ্রেসের চামচ মহান চাচা। যা দুর্ঘটনাক্রমে হিন্দু ছিল এবং কখনও ঘটেনি। সবেমাত্র বিশ্বকে কেবল একটি ভগ তৈরি করেছে। আসলে তিনি একজন প্রস্টেট এবং একটি সংখ্যা ছিল",আপনি পণ্ডিত জওহরলাল নেহেরুর বিরুদ্ধে কিছু কঠোর অভিযোগ করছেন। আমি আপনাকে এই জাতীয় মর্যাদাপূর্ণ ব্যক্তিত্বদের সম্বোধন করার সময় আরও সম্মানজনক হওয়ার জন্য অনুরোধ করছি।
1323471534929817600,A3D81Z9GMEKTJQ,<user> भारतीय इतिहास का सबसे बड़ा रंडीबाज औऱ कांग्रेसी चमचों के महान चाचा लेहरू।  जो तो दुर्घटना से हिंदू था और ना कभी हुआ था। बस दुनिया को सिर्फ़ चुतिया बनाया था।  असल में वो एक अय्याश औऱ एक नम्बर का रंडीबाज था,आपने पंडित जवाहरलाल नेहरू पर कुछ गंभीर आरोप लगाए हैं। सोशल मीडिया पर आरोप लगाने से पहले कृपया अपने तथ्यों की जांच करें। मैं ईमानदारी से अनुशंसा करता हूं कि आप ऐसे प्रमुख व्यक्तियों को संबोधित करते समय अधिक सम्मानजनक बनें।,['Empathy'],Offensive,"<user> লেহরু, ভারতীয় ইতিহাসের সর্বশ্রেষ্ঠ পতিতা এবং কংগ্রেসের চামচ মহান চাচা। যা দুর্ঘটনাক্রমে হিন্দু ছিল এবং কখনও ঘটেনি। সবেমাত্র বিশ্বকে কেবল একটি ভগ তৈরি করেছে। আসলে তিনি একজন প্রস্টেট এবং একটি সংখ্যা ছিল",আপনি পণ্ডিত জওহরলাল নেহেরুর বিরুদ্ধে কিছু গুরুতর অভিযোগ করেছেন। সোশ্যাল মিডিয়ায় অভিযোগ করার আগে দয়া করে আপনার তথ্যগুলি পরীক্ষা করুন। আমি সত্যই সুপারিশ করছি যে আপনি এই জাতীয় বিশিষ্ট ব্যক্তিদের সম্বোধন করার সময় আরও সম্মানজনক হয়ে উঠুন।
1323471534929817600,A1K5CHKFJJ7IF8,<user> भारतीय इतिहास का सबसे बड़ा रंडीबाज औऱ कांग्रेसी चमचों के महान चाचा लेहरू।  जो तो दुर्घटना से हिंदू था और ना कभी हुआ था। बस दुनिया को सिर्फ़ चुतिया बनाया था।  असल में वो एक अय्याश औऱ एक नम्बर का रंडीबाज था,इस प्रकार से इतिहास के किसी सभ्य को गाली देना अनुचित है। हो सकता है आप उनसे सहमत नहीं हो पर उन्होंने काफी अच्छे काम किये है जिनसे जन का हित हुआ है।,['Empathy'],Hate,"<user> লেহরু, ভারতীয় ইতিহাসের সর্বশ্রেষ্ঠ পতিতা এবং কংগ্রেসের চামচ মহান চাচা। যা দুর্ঘটনাক্রমে হিন্দু ছিল এবং কখনও ঘটেনি। সবেমাত্র বিশ্বকে কেবল একটি ভগ তৈরি করেছে। আসলে তিনি একজন প্রস্টেট এবং একটি সংখ্যা ছিল","এইভাবে ইতিহাসের সভ্যতার অপব্যবহার করা অন্যায়। আপনি তাদের সাথে একমত হতে পারেন না, তবে তারা অনেক ভাল কাজ করেছে, যা মানুষের আগ্রহের দিকে পরিচালিত করেছে।"
1323471534929817600,A1K5CHKFJJ7IF8,<user> भारतीय इतिहास का सबसे बड़ा रंडीबाज औऱ कांग्रेसी चमचों के महान चाचा लेहरू।  जो तो दुर्घटना से हिंदू था और ना कभी हुआ था। बस दुनिया को सिर्फ़ चुतिया बनाया था।  असल में वो एक अय्याश औऱ एक नम्बर का रंडीबाज था,इस प्रकार के विचारो से ऐसा लगता है आप भी दुर्घटना से ही हिन्दू है अगर सच में होते तो ऐसे किसी को अपमानित नहीं करते।,['Shaming'],Hate,"<user> লেহরু, ভারতীয় ইতিহাসের সর্বশ্রেষ্ঠ পতিতা এবং কংগ্রেসের চামচ মহান চাচা। যা দুর্ঘটনাক্রমে হিন্দু ছিল এবং কখনও ঘটেনি। সবেমাত্র বিশ্বকে কেবল একটি ভগ তৈরি করেছে। আসলে তিনি একজন প্রস্টেট এবং একটি সংখ্যা ছিল","এমন চিন্তাভাবনা থেকে মনে হয় যে আপনিও দুর্ঘটনাক্রমে একজন হিন্দু, তারা যদি সত্যই হয় তবে তারা কাউকে অপমান করবে না।"
1317314624664915973,A3D81Z9GMEKTJQ,<user> <user> अब रंडी बनकर हलाला करवाओ। तुम जैसों कुत्ती को हिंदू लड़के अच्छे नहीं लगते है रंडी! अब भुगतो.......,लोग अपना जीवन साथी चुनने के लिए स्वतंत्र हैं। अगर उसने किसी मुस्लिम व्यक्ति से शादी की है तो आपको उसे गाली देने का अधिकार नहीं है। कृपया महिलाओं के प्रति अधिक सम्मान दिखाएं।,['Shaming'],Offensive,<user> <user> এখন বেশ্যা পান এবং এটি সম্পন্ন করুন। আপনি কুকুরের মতো কুকুরের মতো হিন্দু ছেলেদের পছন্দ করেন না! এখন ভোগা .......,লোকেরা তাদের জীবন সঙ্গী বেছে নিতে স্বাধীন। যদি তিনি কোনও মুসলিম ব্যক্তির সাথে বিবাহিত হন তবে আপনার কাছে তাকে গালি দেওয়ার অধিকার নেই। মহিলাদের প্রতি আরও শ্রদ্ধা প্রদর্শন করুন।
1317314624664915973,A3D81Z9GMEKTJQ,<user> <user> अब रंडी बनकर हलाला करवाओ। तुम जैसों कुत्ती को हिंदू लड़के अच्छे नहीं लगते है रंडी! अब भुगतो.......,"हर कोई अपनी राय व्यक्त करने के लिए स्वतंत्र है, लेकिन आप अपमानजनक गालियों से भरे हुए हैं जो किसी को नाराज कर सकते हैं। कृपया इस तरह की गतिविधियों में शामिल होने से बचें।",['Empathy'],Offensive,<user> <user> এখন বেশ্যা পান এবং এটি সম্পন্ন করুন। আপনি কুকুরের মতো কুকুরের মতো হিন্দু ছেলেদের পছন্দ করেন না! এখন ভোগা .......,"প্রত্যেকে তাদের মতামত প্রকাশ করতে নির্দ্বিধায়, তবে আপনি কাউকে আপত্তি করতে পারে এমন অবমাননাকর আপত্তিে পূর্ণ। দয়া করে এই জাতীয় ক্রিয়াকলাপে যোগদান এড়িয়ে চলুন।"
1317314624664915973,A1K5CHKFJJ7IF8,<user> <user> अब रंडी बनकर हलाला करवाओ। तुम जैसों कुत्ती को हिंदू लड़के अच्छे नहीं लगते है रंडी! अब भुगतो.......,सबको अपने पसंद से साथी चुनने का अधिकार है आप उस अधिकार की अवहेलना कर रहे है।,['Shaming'],Hate,<user> <user> এখন বেশ্যা পান এবং এটি সম্পন্ন করুন। আপনি কুকুরের মতো কুকুরের মতো হিন্দু ছেলেদের পছন্দ করেন না! এখন ভোগা .......,"প্রত্যেকেরই আপনার পছন্দের সাথে অংশীদার বেছে নেওয়ার অধিকার রয়েছে, আপনি সেই অধিকারটি অমান্য করছেন।"
1317314624664915973,A1K5CHKFJJ7IF8,<user> <user> अब रंडी बनकर हलाला करवाओ। तुम जैसों कुत्ती को हिंदू लड़के अच्छे नहीं लगते है रंडी! अब भुगतो.......,अगर कुछ बुरा हुआ है तो उसको सुधारने का सुझाव देना चाहिए है कृपया गालियों से सामने वाले को और लज्जित न करे।,['Empathy'],Hate,<user> <user> এখন বেশ্যা পান এবং এটি সম্পন্ন করুন। আপনি কুকুরের মতো কুকুরের মতো হিন্দু ছেলেদের পছন্দ করেন না! এখন ভোগা .......,"যদি খারাপ কিছু ঘটে থাকে তবে এটির উন্নতি করার পরামর্শ দেওয়া উচিত, দয়া করে অপব্যবহারের সাথে সামনের দিকে লজ্জা পাবেন না।"
1309858211629916160,A11W0WTHM4U2G0,<user> <user> पुरी मुसलीम कोम ही रंडी की औलाद हो तुम्हरा बाप कोण है बता सकते हो क्या रंडी की औलाद। सुवर हो सुवर की ही तरह रहो।,"हमें सभी धर्मों का सम्मान करना चाहिए, और ऐसी बातें बोलने से बचना चाहिए ।",['Warning-of-Consequences'],Hate,"<user> <user> পুরী মুসলিম কো পতিতার সন্তান, আপনি আপনাকে বেশ্যাটির পিতা বলতে পারেন। সুরুর মতো হতে ভুলবেন না।",আমাদের সমস্ত ধর্মকে সম্মান করা উচিত এবং এ জাতীয় কথা বলা এড়ানো উচিত।
1309858211629916160,A11W0WTHM4U2G0,<user> <user> पुरी मुसलीम कोम ही रंडी की औलाद हो तुम्हरा बाप कोण है बता सकते हो क्या रंडी की औलाद। सुवर हो सुवर की ही तरह रहो।,मैं हिंदू हू और मैं अपने धर्म के बारे मै ऐसी बातें कभी नहीं सुन पाता ।,['Affliation'],Hate,"<user> <user> পুরী মুসলিম কো পতিতার সন্তান, আপনি আপনাকে বেশ্যাটির পিতা বলতে পারেন। সুরুর মতো হতে ভুলবেন না।",আমি একজন হিন্দু এবং আমি আমার ধর্ম সম্পর্কে এ জাতীয় জিনিসগুলি কখনই শুনতে পাচ্ছি না।
1309858211629916160,A1K5CHKFJJ7IF8,<user> <user> पुरी मुसलीम कोम ही रंडी की औलाद हो तुम्हरा बाप कोण है बता सकते हो क्या रंडी की औलाद। सुवर हो सुवर की ही तरह रहो।,पूरी कोम को गलत बोलना बहुत ही अनुचित है क्युकी बहुत से मुस्लिम लोगो ने बहुत हितकारी काम भी किये है।,['Shaming'],Hate,"<user> <user> পুরী মুসলিম কো পতিতার সন্তান, আপনি আপনাকে বেশ্যাটির পিতা বলতে পারেন। সুরুর মতো হতে ভুলবেন না।",পুরো কমকে ভুল কথা বলা খুব অন্যায় কারণ অনেক মুসলিম মানুষও খুব উপকারী কাজ করেছেন।
1309858211629916160,A1K5CHKFJJ7IF8,<user> <user> पुरी मुसलीम कोम ही रंडी की औलाद हो तुम्हरा बाप कोण है बता सकते हो क्या रंडी की औलाद। सुवर हो सुवर की ही तरह रहो।,में आपसे सहमत हु की बहुत मुस्लिम वर्ग के जवान अनुचित गतिविधियों से तनाव बढ़ाते है पर आपके वाक्य भी सही नहीं है।,['Affliation'],Hate,"<user> <user> পুরী মুসলিম কো পতিতার সন্তান, আপনি আপনাকে বেশ্যাটির পিতা বলতে পারেন। সুরুর মতো হতে ভুলবেন না।","আমি আপনার সাথে একমত যে মুসলিম শ্রেণীর খুব মুসলমানরা অন্যায় ক্রিয়াকলাপের সাথে চাপ বাড়ায়, তবে আপনার বাক্যগুলিও সঠিক নয়।"
1316062725122916355,A3G1FS1OIFEDKD,<user> कारण हिंदू धर्माची रचनाच उतरंडीची आहे. या उतरंडी मध्ये खालच्या वर्गाला किमान अधिकार सुद्धा नाकारले आहेत. ही उतरंड मोडावीच लागेल. पण यामुळे धर्म बुडणार असेल तर धर्माला सुद्धा बाजूला ठेवावे लागेल. कारण समता स्थापन होणे गरजेचे आहे.,मैं लेखक के विचारों से सहमत हूं कि समानता कायम करने के लिए हमें जाति पर किसी भी तरह के भेदभाव को दूर करना चाहिए।,['Affliation'],Normal,<user> কারণ হিন্দু ধর্মাচি রাছনাচি উটানদিচি এআই। বা উদয়দী মাধে খালচায়া ভার্গালা কিমান আধিকার সুধা নাকারালে আহেট। হাই উট্রান্ড মোদাভিচ লেগেল। প্যান ইয়ামু ধর্ম বুদনার আসাল তার ধর্মলা সুধা বাজুলা চুক্তি। কারণ প্রতিষ্ঠিত হয়।,আমি লেখকের মতামতের সাথে একমত যে সমতা বজায় রাখতে আমাদের বর্ণের উপর যে কোনও ধরণের বৈষম্য অপসারণ করা উচিত।
1316062725122916355,A3G1FS1OIFEDKD,<user> कारण हिंदू धर्माची रचनाच उतरंडीची आहे. या उतरंडी मध्ये खालच्या वर्गाला किमान अधिकार सुद्धा नाकारले आहेत. ही उतरंड मोडावीच लागेल. पण यामुळे धर्म बुडणार असेल तर धर्माला सुद्धा बाजूला ठेवावे लागेल. कारण समता स्थापन होणे गरजेचे आहे.,जब हमारे हिंदू समाज में सबसे निचले तबके को हर किसी की तरह सुविधाएं मिलेंगी तो सच्ची समानता बनी रहेगी।,['Empathy'],Normal,<user> কারণ হিন্দু ধর্মাচি রাছনাচি উটানদিচি এআই। বা উদয়দী মাধে খালচায়া ভার্গালা কিমান আধিকার সুধা নাকারালে আহেট। হাই উট্রান্ড মোদাভিচ লেগেল। প্যান ইয়ামু ধর্ম বুদনার আসাল তার ধর্মলা সুধা বাজুলা চুক্তি। কারণ প্রতিষ্ঠিত হয়।,"যখন আমাদের হিন্দু সমাজের সর্বনিম্ন অংশটি সবার মতো সুবিধা পাবে, তখন সত্য সমতা থাকবে।"
1316062725122916355,A1K5CHKFJJ7IF8,<user> कारण हिंदू धर्माची रचनाच उतरंडीची आहे. या उतरंडी मध्ये खालच्या वर्गाला किमान अधिकार सुद्धा नाकारले आहेत. ही उतरंड मोडावीच लागेल. पण यामुळे धर्म बुडणार असेल तर धर्माला सुद्धा बाजूला ठेवावे लागेल. कारण समता स्थापन होणे गरजेचे आहे.,कारण हिंदू धर्माची रचनाच उतरंडीची आहे ----- . कहना क्या चाहते हो !,['Shaming'],Hate,<user> কারণ হিন্দু ধর্মাচি রাছনাচি উটানদিচি এআই। বা উদয়দী মাধে খালচায়া ভার্গালা কিমান আধিকার সুধা নাকারালে আহেট। হাই উট্রান্ড মোদাভিচ লেগেল। প্যান ইয়ামু ধর্ম বুদনার আসাল তার ধর্মলা সুধা বাজুলা চুক্তি। কারণ প্রতিষ্ঠিত হয়।,কারণ হ'ল হিন্দু ধর্মাচি রাছনাচি উটান্দিচি আইআই -----। তুমি কি বলতে চাও !
1316062725122916355,A1K5CHKFJJ7IF8,<user> कारण हिंदू धर्माची रचनाच उतरंडीची आहे. या उतरंडी मध्ये खालच्या वर्गाला किमान अधिकार सुद्धा नाकारले आहेत. ही उतरंड मोडावीच लागेल. पण यामुळे धर्म बुडणार असेल तर धर्माला सुद्धा बाजूला ठेवावे लागेल. कारण समता स्थापन होणे गरजेचे आहे.,सब कुछ ही समझ से बहार है।,['Shaming'],Hate,<user> কারণ হিন্দু ধর্মাচি রাছনাচি উটানদিচি এআই। বা উদয়দী মাধে খালচায়া ভার্গালা কিমান আধিকার সুধা নাকারালে আহেট। হাই উট্রান্ড মোদাভিচ লেগেল। প্যান ইয়ামু ধর্ম বুদনার আসাল তার ধর্মলা সুধা বাজুলা চুক্তি। কারণ প্রতিষ্ঠিত হয়।,সবকিছু বোঝার বাইরে।
1328899986344480769,A11W0WTHM4U2G0,<user> <user> रंडी की ओलाद सिर्फ हिंदू धर्म के त्यौहार पर ही रोक लगा सकती हैं,मैं भी हिंदू  हूँ और आपका ग़ुस्सा समझ सकता हूँ मगर ये विरोध का सही तरीक़ा नहीं है ।,['Affliation'],Hate,<user> <user> রেন্ডি ওলাদ কেবল হিন্দু ধর্মের উত্সব বন্ধ করতে পারে,আমিও একজন হিন্দু এবং আপনার ক্রোধ বুঝতে পারি তবে এটি প্রতিবাদ করার সঠিক উপায় নয়।
1328899986344480769,A11W0WTHM4U2G0,<user> <user> रंडी की ओलाद सिर्फ हिंदू धर्म के त्यौहार पर ही रोक लगा सकती हैं,किसी भी राजनेता के लिए ऐसे शब्दों का इस्तेमाल करना सही नहीं है ।,['Warning-of-Consequences'],Hate,<user> <user> রেন্ডি ওলাদ কেবল হিন্দু ধর্মের উত্সব বন্ধ করতে পারে,কোনও রাজনীতিকের পক্ষে এই জাতীয় শব্দ ব্যবহার করা ঠিক নয়।
1328899986344480769,A1K5CHKFJJ7IF8,<user> <user> रंडी की ओलाद सिर्फ हिंदू धर्म के त्यौहार पर ही रोक लगा सकती हैं,आपको भी अपनी गालियों पर रोक लगाने की आवश्यकता है।,['Shaming'],Hate,<user> <user> রেন্ডি ওলাদ কেবল হিন্দু ধর্মের উত্সব বন্ধ করতে পারে,আপনার অপব্যবহার বন্ধ করতে হবে।
1328899986344480769,A1K5CHKFJJ7IF8,<user> <user> रंडी की ओलाद सिर्फ हिंदू धर्म के त्यौहार पर ही रोक लगा सकती हैं,सबको त्यौहार मनाना अच्छा लगता है पर कोई  रोक लगा रहा है मतलब कुछ कारण होगा आपको भी कारण समझना चाहिए।,['Empathy'],Hate,<user> <user> রেন্ডি ওলাদ কেবল হিন্দু ধর্মের উত্সব বন্ধ করতে পারে,"প্রত্যেকে উত্সবটি উদযাপন করতে পছন্দ করে তবে কেউ থামছে, যার অর্থ কোনও কারণ থাকবে, আপনার কারণটিও বোঝা উচিত।"
1308639579621085185,A1K5CHKFJJ7IF8,"साले गलत भी करते हो बाद में रण्डी रोना चालू, एक एक को पकड़ेंगे जूठे मकार, गद्दार, हिंदू के नाम पर धब्बा हो तुम और तेरे सब साथी, देशद्रोहियों, भड़वे साले।  आौर हा वो साक्षी, दीपिका , सफुरा सब गंदी नाली के कीड़े हो तुम, जब भी बकते हो सिर्फ जहर उगलते हो। <url>",गलत बोलना फिर उस पर रोना दोगलापन है। ऐसे लोगो के साथ हमदर्दी और किसी भी प्रकार का व्यवहार मायने नहीं रखता है। अतः नगण्य समझना ही उचित है।,['Hypocrisy'],Hate,"আপনি ভুল ভাই -ইন -লুও করেন, পরে রেন্ডি কান্নাকাটি করে একজনকে বিশ্বাসঘাতক, হিন্দুর নাম, আপনি হিন্দু এবং আপনার সমস্ত সঙ্গী, বিশ্বাসঘাতক, দ্য ট্রাইটারস, দ্য দ্য ব্লট, ভয়াবহ ভাই -ইন -লু। ওহ, আপনি সাক্ষী, দীপিকা, সাফুরা, সমস্ত নোংরা ড্রেন পোকামাকড়, যখনই আপনি কথা বলবেন, আপনি কেবল বিষক্রিয়া বানান। <রোপ>","ভুল কথা বলছি, তারপরে এটি কাঁদতে দ্বিগুণ। সহানুভূতি এবং এই জাতীয় লোকের সাথে যে কোনও ধরণের আচরণ কিছু যায় আসে না। অতএব, এটি নগণ্য বোঝা উপযুক্ত।"
1308639579621085185,A1K5CHKFJJ7IF8,"साले गलत भी करते हो बाद में रण्डी रोना चालू, एक एक को पकड़ेंगे जूठे मकार, गद्दार, हिंदू के नाम पर धब्बा हो तुम और तेरे सब साथी, देशद्रोहियों, भड़वे साले।  आौर हा वो साक्षी, दीपिका , सफुरा सब गंदी नाली के कीड़े हो तुम, जब भी बकते हो सिर्फ जहर उगलते हो। <url>",गंदी नाली के कीड़े बोलना मतलब कीचड़ में पत्थर मरना जिससे खुद भी गंदे होते है।,['Shaming'],Hate,"আপনি ভুল ভাই -ইন -লুও করেন, পরে রেন্ডি কান্নাকাটি করে একজনকে বিশ্বাসঘাতক, হিন্দুর নাম, আপনি হিন্দু এবং আপনার সমস্ত সঙ্গী, বিশ্বাসঘাতক, দ্য ট্রাইটারস, দ্য দ্য ব্লট, ভয়াবহ ভাই -ইন -লু। ওহ, আপনি সাক্ষী, দীপিকা, সাফুরা, সমস্ত নোংরা ড্রেন পোকামাকড়, যখনই আপনি কথা বলবেন, আপনি কেবল বিষক্রিয়া বানান। <রোপ>","নোংরা ড্রেন পোকামাকড়ের কথা বলার অর্থ কাদায় মারা যাওয়া পাথর, যা নিজেকে নোংরা করে তোলে।"
1312048258550620160,A3G1FS1OIFEDKD,हिंदुत्व के नाम पर रंडी नाच नाचने वालों हिजड़ों देख लो आंखें खोल कर यह बहन भी एक हिंदू है ऐसे स्थापित कर पाओगे हिंदू राष्ट्र दोगलो डूब मरो बेशर्म एक नाचने वाली के लिए आ जाते हैं मुंह उठाकर फेसबुक और ट्विटर पर गुफाओं की पैदाइश <url>,आपका भाषण अन्य धर्मों के प्रति बहुत अपमानजनक है।  आप अल्पसंख्यकों के प्रति नफरत फैला रहे हैं।,['Shaming'],Hate,"হিন্দুত্বের নামে নাচানো নপুংসকগুলি দেখুন, নপুংসকগুলি দেখুন এবং তাদের চোখ খুলুন, এই বোনটিও একজন হিন্দু, আপনি একটি হিন্দু জাতি প্রতিষ্ঠা করতে সক্ষম হবেন।",আপনার বক্তৃতা অন্যান্য ধর্মের কাছে অত্যন্ত অবমাননাকর। আপনি সংখ্যালঘুদের প্রতি ঘৃণা ছড়িয়ে দিচ্ছেন।
1312048258550620160,A3G1FS1OIFEDKD,हिंदुत्व के नाम पर रंडी नाच नाचने वालों हिजड़ों देख लो आंखें खोल कर यह बहन भी एक हिंदू है ऐसे स्थापित कर पाओगे हिंदू राष्ट्र दोगलो डूब मरो बेशर्म एक नाचने वाली के लिए आ जाते हैं मुंह उठाकर फेसबुक और ट्विटर पर गुफाओं की पैदाइश <url>,इस तरह के धार्मिक अभद्र भाषा से समाज में नफरत और हिंसा को बढ़ावा मिलेगा,['Warning-of-Consequences'],Hate,"হিন্দুত্বের নামে নাচানো নপুংসকগুলি দেখুন, নপুংসকগুলি দেখুন এবং তাদের চোখ খুলুন, এই বোনটিও একজন হিন্দু, আপনি একটি হিন্দু জাতি প্রতিষ্ঠা করতে সক্ষম হবেন।",এই জাতীয় ধর্মীয় অশ্লীল ভাষা সমাজে বিদ্বেষ এবং সহিংসতা প্রচার করবে
1312048258550620160,A1K5CHKFJJ7IF8,हिंदुत्व के नाम पर रंडी नाच नाचने वालों हिजड़ों देख लो आंखें खोल कर यह बहन भी एक हिंदू है ऐसे स्थापित कर पाओगे हिंदू राष्ट्र दोगलो डूब मरो बेशर्म एक नाचने वाली के लिए आ जाते हैं मुंह उठाकर फेसबुक और ट्विटर पर गुफाओं की पैदाइश <url>,धर्म के नाम पर दोगलापन गलत है और उससे किसी भी राष्ट्र का निर्माण नहीं हो सकता है।,['Hypocrisy'],Hate,"হিন্দুত্বের নামে নাচানো নপুংসকগুলি দেখুন, নপুংসকগুলি দেখুন এবং তাদের চোখ খুলুন, এই বোনটিও একজন হিন্দু, আপনি একটি হিন্দু জাতি প্রতিষ্ঠা করতে সক্ষম হবেন।","ধর্মের নামে, সদৃশতা ভুল এবং কোনও জাতি তৈরি করা যায় না।"
