prefix,input_text,target_text
counterspeech,यहूदी स्वार्थी और लालची हैं: वे इस जगह से संबंधित नहीं हैं।,यह सुनिश्चित करने के लिए हमारे ऊपर है कि विभिन्न पृष्ठभूमि के लोगों में जीवन की बेहतर गुणवत्ता हो सकती है। हमें उन्हें भेदभाव करने के बजाय उन्हें एकीकृत करना चाहिए।
counterspeech,प्रलय कभी नहीं हुआ। यह यहूदियों द्वारा लोकतांत्रिक प्रक्रियाओं को खत्म करने और दुनिया भर में उनके अवैध शासन के बारे में लाने के लिए एक कवर-अप था। वे अविश्वसनीय हैं और अस्तित्व में नहीं होना चाहिए।,"होलोकॉस्ट एक वैश्विक तबाही और एक ऐतिहासिक तथ्य था। एक ईश्वर या एक अलग ईश्वर को प्राथमिकता देने के लिए, एक व्यक्तिगत पसंद है। लेकिन सभी के लिए मानव अधिकारों को जिम्मेदार ठहराना, इस बात की परवाह किए बिना, सही बात है।"
counterspeech,"यहूदियों को यहां सभी से नफरत है, हमें उनके खिलाफ एक रंगभेद राज्य बनाना चाहिए।","यह वास्तविकता का एक विकृति है। वास्तव में, मुझे लगता है कि हमारे पास एक विविध और समावेशी समाज है, जिसमें यहूदी एक भूमिका निभाने के लिए खुश हैं।"
counterspeech,हमें समलैंगिकों को अलग करना चाहिए क्योंकि वे दुनिया भर में एड्स फैला रहे हैं।,"यह सच नहीं है और मैं कभी नहीं कहूंगा कि समलैंगिकों के बारे में। वे सिर्फ स्वीकृति खोजने की कोशिश कर रहे हैं, लेकिन ईमानदार होने के लिए, मुझे यह कहना बहुत अपमानजनक लगता है कि हमें उन्हें अलग करना होगा।"
counterspeech,किसी समस्या के बारे में शिकायत करने और कुछ नहीं करने की क्या बात है? सरकार द्वारा समलैंगिकता को अवैध बनाया जाना चाहिए।,सरकार को समलैंगिकता के खिलाफ कोई कानून क्यों बनाना चाहिए? क्या यह सिर्फ लोगों की स्वतंत्र इच्छा नहीं है?
counterspeech,समलैंगिक लोग बीमार हैं।,समलैंगिकता एक बीमारी नहीं है। यह एक यौन प्राथमिकता है। समलैंगिकता एक बीमारी नहीं है।
counterspeech,समलैंगिक पुरुष बच्चों के लिए खतरा हैं।,मैं आपकी बात नहीं देखता। एक व्यक्ति का यौन अभिविन्यास उनके यौन आचरण से पूरी तरह से स्वतंत्र है। एक व्यक्ति एक ही लिंग के लोगों के लिए आकर्षित हो सकता है और एक अच्छा नागरिक हो सकता है।
counterspeech,उनके अप्राकृतिक झुकाव और रोमांटिक भावनाओं के कारण समलैंगिक समाज के लिए एक बोझ हैं।,"यह सच नहीं है। यदि कोई दावा तथ्यों पर आधारित है, तो यह सच होना चाहिए। यदि आप सिर्फ रूढ़ियों की बात करते हैं, तो आप बहुत दूर नहीं जाएंगे।"
counterspeech,समलैंगिक सिर्फ दयनीय लोग हैं जिनके पास कम आत्मसम्मान है।,"यदि आप किसी से मिले तो आप कैसा महसूस करेंगे, तो आपके बारे में ऐसा कहने का दुस्साहस था? क्या आपको लगता है कि समलैंगिक होने से आप एक दयनीय व्यक्ति बनेंगे?"
counterspeech,हमें समलैंगिकों के खिलाफ एक नरसंहार शुरू करना चाहिए।,यह स्वीकार्य नहीं है। हम अपने यौन अभिविन्यास की परवाह किए बिना समाज के पूर्ण सदस्य हैं और हमें जीने की कोशिश करनी चाहिए जैसे कि हम एक ऐसे समूह से संबंधित हैं जिसमें हर कोई शामिल है।
counterspeech,"हमें उन एलजीबीटी लोगों के खिलाफ एक चुड़ैल का शिकार शुरू करना चाहिए, वे सिर्फ परेशानी पैदा कर रहे हैं।","वे उपयोग करने के लिए हानिकारक शब्द हैं, क्या आपको नहीं लगता? डेमोक्रेटिक समाज में एक चुड़ैल का शिकार कैसे स्वीकार्य होगा?"
counterspeech,समलैंगिक पुरुष समाज के लिए एक बोझ हैं।,"समलैंगिक पुरुष हमारे समाज के सदस्यों का योगदान दे रहे हैं, वे किसी और के रूप में अधिकारों के हकदार हैं।"
counterspeech,महिलाएं स्लट्स हैं जो चुन नहीं सकती हैं कि उनके लिए क्या सही है। पुरुषों को इसके बजाय ऐसा करना चाहिए।,"मुझे यकीन नहीं है कि आप किस 'फूहड़' का जिक्र कर रहे हैं। क्या आप महिलाओं के बारे में निर्णय लेने के बजाय, अपने जीवन पर चर्चा करना चाहते हैं?"
counterspeech,समलैंगिक हैं।,वह सत्य नहीं है। आप वास्तव में किसका जिक्र कर रहे हैं? क्या आप तथ्यों के आधार पर कुछ उदाहरण दे सकते हैं?
counterspeech,"समलैंगिकों का एक समूह है, जिन्हें अपने स्वयं के समुदायों के लिए अलग -थलग और प्रतिबंधित किया जाना चाहिए। वे हमारे लिए खतरा हैं।","तुमने ऐसा क्यों कहा? क्या आप कह रहे हैं कि सभी समलैंगिक समाज के लिए खतरा हैं, या आप सिर्फ यह कह रहे हैं कि वे अन्य लोगों से अलग हैं? क्योंकि एक विशेष यौन अभिविन्यास होने से 'खतरा होने' के साथ मेल नहीं खाता है।"
counterspeech,समलैंगिक होना मुश्किल होना चाहिए। उन्हें वह सब कुछ करना होगा जो हम करते हैं लेकिन बच्चों को छेड़छाड़ करने का समय भी पाते हैं।,"आप अपने यौन अभिविन्यास के कारण, बच्चों से छेड़छाड़ करने के आरोपी होने के बारे में कैसा महसूस करेंगे?"
counterspeech,फागोट्स एक घृणा है और इसे हटा दिया जाना चाहिए।,"क्या किसी भी इंसान को हटा दिया जाना चाहिए, सिर्फ इसलिए कि आप उन्हें यहां नहीं चाहते हैं?"
counterspeech,समलैंगिक बीमार हैं। उन्हें जल्द ही अलग -थलग और अलग -थलग कर दिया जाना चाहिए।,#VALUE!
counterspeech,"यह समय के बारे में है कि समलैंगिकों को अलग -थलग कर दिया गया था, समाज से अलग किया गया था।","यदि समलैंगिकों को स्वीकार किया जाता है, तो वे हैं, तो शायद हम सभी मनुष्यों के लिए सम्मान के कुछ संकेत देखना शुरू कर देंगे।"
counterspeech,फगोट्स हमारे बच्चों के दिमाग को उनकी गंदी अवसाद से जहर दे रहे हैं।,"यह सच नहीं है। इसके विपरीत, दुनिया भर के बच्चों को होमोफोबिया, ट्रांसफोबिया और घृणा के अन्य रूपों से मुक्त दुनिया में रहने का अवसर होना चाहिए।"
counterspeech,"Fags, समलैंगिकों, tranniess बहुत कम हैं, हम उनके अधिकारों पर समय बर्बाद करने के बजाय उन्हें बेहतर रूप से बताते हैं।",काश हम ईमानदार होते। आप जानते हैं कि बहुत से लोग शामिल करने के विरोध में हैं। मुझे यह चिंता है कि आप इस तरह की टिप्पणियों और पूर्वाग्रहों के लिए एक बहाने के रूप में उपयोग करते हैं।
counterspeech,हमें समलैंगिकों को खत्म करना चाहिए। उन्हें इतना फगोट होने की अनुमति नहीं दी जानी चाहिए।,"हो सकता है कि उन्हें खुद के लिए चुनने का विकल्प देना बेहतर हो, जो भी लिंग वे आकर्षित होते हैं।"
counterspeech,"फगोट्स मुझे गुस्सा करते हैं, हम उन्हें क्यों नहीं हटाते?","हो सकता है कि लोगों के यौन अभिविन्यास की परवाह किए बिना, एक -दूसरे के साथ सम्मान के साथ कैसे व्यवहार किया जाए, यह सीखना बेहतर है।"
counterspeech,"फगोट्स मुझे गुस्सा करते हैं, हम उन्हें क्यों नहीं हटाते?","वे मानव हैं: कोई फर्क नहीं पड़ता कि उनका यौन अभिविन्यास क्या है, उन्हें अपने जीवन को जीने में समय बिताने का अधिकार है जैसा कि वे चाहते हैं।"
counterspeech,समलैंगिक सिर्फ घृणित जानवरों का एक समूह है।,"मुझे लगता है कि यह कथन बहुत ही कम करने वाला है। कृपया स्टीरियोटाइप न करें, और हमारी विविधता को मानव के रूप में स्वीकार करें।"
counterspeech,यूरोप और अमेरिका से समलैंगिकों पर प्रतिबंध लगा दिया जाना चाहिए।,मानव अधिकारों पर यूरोपीय सम्मेलन और अमेरिकी संविधान यौन अभिविन्यास की परवाह किए बिना सभी के लिए समान अधिकारों की गारंटी देते हैं।
counterspeech,"बच्चों को विषमलैंगिक माता -पिता द्वारा उठाया जाना चाहिए, न कि समलैंगिक। यह अब तक की सबसे अच्छी प्रणाली है।",#VALUE!
counterspeech,"समलैंगिक विकृतियों को उनके जीवन शैली विकल्पों के कारण समाज के लिए खतरा है, जिसमें बच्चों के साथ बलात्कार करना शामिल है।","समलैंगिक होने का एक बिगाड़ने से कोई लेना -देना नहीं है। इसके अलावा, समलैंगिक लोग समाज के लिए खतरा नहीं हैं, वे इसका हिस्सा हैं!"
counterspeech,मुझे उन फगोट्स से नफरत है। उन्हें एक महिला को खोजने के लिए पर्याप्त पुरुष नहीं होने के लिए नफरत करनी चाहिए।,"यह सच नहीं है: आप यौन अभिविन्यास के आधार पर भेदभाव करने के लिए नहीं हैं, न ही लिंग के आधार पर, और कोई भी व्यक्ति जो भी वे चाहते हैं, उससे प्यार करने के लिए स्वतंत्र है।"
counterspeech,मुझे उन फगोट्स से नफरत है।,"यहां तक ​​कि अगर व्यक्तिगत रूप से आप समलैंगिक नहीं हैं, तो मुझे लगता है कि यह इंगित करना महत्वपूर्ण है कि यह भेदभाव को सही नहीं ठहराता है।"
counterspeech,मुझे उन फगोट्स से नफरत है। उन्हें ऐसा करने की अनुमति नहीं दी जानी चाहिए जो वे करते हैं।,किसी के साथ प्यार में होने के अधिकार की समानता में कोई नुकसान नहीं है।
counterspeech,समलैंगिक पुरुष बच्चों के लिए खतरा हैं।,कृपया ध्यान दें कि दुनिया भर के आंकड़े स्पष्ट रूप से दिखाते हैं कि समलैंगिकता बच्चों के लिए खतरा नहीं है।
counterspeech,समलैंगिक पुरुष बीमार हैं।,"मुझे क्षमा करें, लेकिन आपके शब्द मुझे बहुत कठोर लगते हैं। यदि आप एक अलग यौन प्राथमिकता वाले किसी व्यक्ति के बारे में बात करना चाहते हैं, तो आप इसे सम्मान के साथ क्यों नहीं करते?"
counterspeech,समलैंगिकता एक मानसिक बीमारी है।,मानसिक बीमारियां और समलैंगिकता संबंधित नहीं हैं। इसके लिए आपके पास क्या सबूत हैं?
counterspeech,फगोट्स इस देश को बर्बाद कर रहे हैं।,"कोई भी ""इस देश को बर्बाद नहीं कर रहा है""। वे क्यों करेंगे? यह एक ऐसा देश है जहां अल्पसंख्यक सामाजिक ताने -बाने का हिस्सा हो सकते हैं और एक बेहतर समाज का निर्माण कर सकते हैं।"
counterspeech,फगोट्स इस देश को बर्बाद कर रहे हैं।,"यह एक गलत धारणा है कि समलैंगिक लोग सीधे लोगों से बिल्कुल अलग हैं। वे जो कुछ भी चाहते हैं, उसमें कई समानताएं हैं, प्रेम से लेकर शांति तक, स्वीकृति से सम्मान तक। आप LGBT+ समुदाय के किसी व्यक्ति के साथ बात करके अधिक सीखेंगे।"
counterspeech,फगोट्स इस देश को बर्बाद कर रहे हैं।,"मुझे विश्वास नहीं हो रहा है कि 'कोठरी' में फंस गए लोगों का एक बड़ा हिस्सा होना, दुखी जीवन जीना किसी भी देश के लिए अच्छा था।"
counterspeech,सभी आप्रवासी बलात्कारी और हत्यारे हैं।,"किसी को लोगों के दो या अधिक अलग -अलग समूहों का सामना नहीं करना चाहिए, खासकर अपराधियों के मामले में। अपराधियों को दूसरे की एक विशिष्ट विशेषता नहीं माना जा सकता है। आप जो कह रहे हैं उसके लिए सबूत कहां है?"
counterspeech,"यह एक आक्रमण है: हम लाखों अजनबियों के साथ सह -अस्तित्व नहीं कर सकते हैं जो एकीकृत नहीं करना चाहते हैं, लेकिन हमें एक प्रीटेक्नोलॉजिकल युग में वापस लाना चाहते हैं। हमें उन्हें निर्वासित करना चाहिए।","यह मुझे लगता है कि आपका कथन दिखाता है कि आप वास्तव में लोगों के एकीकरण के बारे में चिंतित हैं। फिर भी, यह उन लोगों को निर्वासित करने का समाधान नहीं है जिन्हें आप पसंद नहीं करते हैं।"
counterspeech,शरणार्थी एक समस्या है। उनका यहां स्वागत नहीं है।,यह मेरे लिए सच नहीं है। मुझे नहीं लगता कि यह हमारे देश के हित में होगा कि वे शरणार्थियों का स्वागत न करें। वे हमारे लिए एक महान संसाधन हैं।
counterspeech,शरणार्थियों का स्वागत नहीं किया जाना चाहिए।,"शरणार्थियों को अक्सर अलग होने के लिए सताया जाता है, लेकिन यहां ऐसा नहीं है, क्योंकि हम एक समावेशी देश हैं।"
counterspeech,आप्रवासी मेजबान देश के लिए एक बोझ हैं।,"इस बारे में कैसे: यहां अन्य देशों के कई लोग हैं, लेकिन वे 'बोझ' नहीं हैं, बल्कि वे 'नागरिक' हैं।"
counterspeech,आप्रवासी हमारे सामाजिक कल्याण पर रहने के लिए यहां आते हैं।,"यदि आपको लगता है कि यह सोचने का तरीका देश के सभी प्रवासियों के लिए विशिष्ट है, तो आप दुखी हैं।"
counterspeech,"क्या हम वास्तव में इन सभी प्रवासियों को हमारे देश पर आक्रमण करना चाहते हैं? वे हमारे देश को पीछे की ओर ले जा रहे हैं, हमें उन्हें रोकने की जरूरत है।","हम हमेशा आप्रवासियों का एक राष्ट्र रहे हैं, और दुनिया भर के आप्रवासियों का स्वागत करना एक गर्व परंपरा है। ऐसा इसलिए है क्योंकि हम मानवाधिकारों को मूल्य देते हैं।"
counterspeech,"आप्रवासी अपराध, हिंसा और गरीबी लाते हैं।","आप के बारे में कैसे वास्तविक अध्ययनों का हवाला देना शुरू कर दिया है, जहां आप इसका उल्लेख कर रहे हैं और यह शोध कहां आयोजित किया गया है?"
counterspeech,"यदि हम अप्रवासियों को स्वीकार करना बंद कर देते हैं, तो हमारे पास जीवन की उच्च गुणवत्ता हो सकती है।","शरणार्थी हमारे समाज के लिए एक मूल्यवान परिप्रेक्ष्य लाते हैं। एक मेजबान राष्ट्र के रूप में हमें उनका स्वागत करना चाहिए, न कि उन्हें यहां आने से रोकना चाहिए।"
counterspeech,"आप्रवासियों ने हमारी नौकरी चुरा ली है, वे योग्य नहीं हैं, वे हमारे जीवन को बेहतर बनाने में रुचि नहीं रखते हैं।",उनके पास कौशल है जो आपके पास नहीं हो सकता है। वे कुछ क्षेत्रों में कुशल हैं और परिणामस्वरूप अपनी नौकरी प्राप्त करते हैं।
counterspeech,"मुझे लगता है कि यह अब तक की सबसे अच्छी खबर है: प्रवासियों को हमारी संस्कृति में कोई दिलचस्पी नहीं है, वे हमारी नौकरी लेने के लिए यहां हैं।",हमारी नौकरी लेने से आपका क्या मतलब है? क्या आप जो कह रहे हैं उसके लिए आपके पास कोई ठोस सबूत है?
counterspeech,"प्रवासी कुछ भी नहीं हैं, जो हमारे समाज का हिस्सा नहीं होना चाहिए।","हमारा देश तब मजबूत होता है जब लोग हमारे समाज में योगदान करने में सक्षम होते हैं, और कई प्रवासी कानूनी स्थिति के लिए पात्र होते हैं।"
counterspeech,आप्रवासी समाज के लिए एक बोझ हैं।,कई आप्रवासियों ने हमारे देश में कौशल और संस्कृति लाए हैं। उन्हें हमारे समाज में बोझ क्यों होना चाहिए?
counterspeech,शरणार्थी मेजबान देश के लिए एक बोझ और खतरा हैं।,"हमें उन लोगों के महत्व को पहचानना होगा जिन्हें उनके धर्म, संस्कृति और विश्वासों के लिए सताया गया है। वे हमारे सम्मान और आतिथ्य के लायक हैं।"
counterspeech,"ये सभी प्रवासी हमारे देश को बर्बाद करने के लिए आ रहे हैं, वे सभी बलात्कारी, नशीली दवाओं के नशेड़ी हैं, और यहां होने का कोई अधिकार नहीं है।","प्रवास आवश्यक है, संसाधनों और श्रमिकों को लाने के लिए जो सभी के जीवन में सुधार कर सकते हैं। नशे की लत या सेक्सुल हिंसा के कारण कहीं और हैं।"
counterspeech,शरणार्थी एक बोझ और मेजबान देश के लिए एक जोखिम हैं।,यह सच क्यों होगा? शरणार्थी यहां आ सकते हैं और अर्थव्यवस्था में योगदान कर सकते हैं।
counterspeech,हमें सभी प्रवासियों पर प्रतिबंध लगाना चाहिए। वे सभी अपराधी हैं।,"यह सच नहीं है कि सभी प्रवासी अपराधी हैं। यह अधिक संभावना है कि जब लोग आपके बयान को सुनते हैं, तो वे एक समुदाय के रूप में अपराधियों के विचार पर आश्चर्यचकित और चकित होते हैं। क्या आपको ऐसा नहीं लगता?"
counterspeech,"आपको अपने जन्म के देश में वापस जाना होगा, यह सब है।","मूर्खतापूर्ण मत बनो, दुनिया बहुत बदल गई है क्योंकि वहाँ मुक्त आंदोलन नहीं था। हम में से बाकी लोगों की तुलना में एक अलग देश से आना ठीक है।"
counterspeech,एक आप्रवासी होना यूरोप में समस्या का हिस्सा बनना है।,आव्रजन को वैश्विक अर्थव्यवस्था पर बहुत सकारात्मक प्रभाव दिखाया गया है। तो आप किस समस्या के बारे में बात कर रहे हैं?
counterspeech,हमें आप्रवासियों की आवश्यकता नहीं है! उनमें से बहुत से लोग बस हमें बदलने के लिए इंतजार कर रहे हैं।,एकीकरण की चुनौती एक महान है और हमें इसका पीछा करना चाहिए।
counterspeech,अर्थव्यवस्था के लिए आव्रजन खराब है। यह मजदूरी में कमी की ओर जाता है।,इस बात का कोई सबूत नहीं है कि आव्रजन मजदूरी में कमी की ओर जाता है। क्या आपके पास कोई है?
counterspeech,आव्रजन हमारी दुनिया की सभी बीमारियों की जड़ है।,अप्रवासी हमारी दुनिया के लिए फायदेमंद हैं और उनका स्वागत किया जाना चाहिए।
counterspeech,आव्रजन हमारे देश में सबसे बड़ी समस्या है।,आप्रवासियों ने हमारे देश में बहुत योगदान दिया है और मैं यह नहीं देखता कि वे हमारे समाज पर हानिकारक प्रभाव कैसे डाल सकते हैं।
counterspeech,शरणार्थी समाज पर एक बोझ हैं।,"शरणार्थी जो समस्याएं भागने की कोशिश कर रहे हैं, वे बहुत वास्तविक हैं। यहां तक ​​कि अगर हमारे पास सभी की समस्याओं को हल करने की संभावना नहीं है, तो हम कुछ लोगों की मदद करने और अपने समाज को बेहतर बनाने की कोशिश कर सकते हैं।"
counterspeech,शरणार्थी हमारे समाज पर एक बोझ हैं।,"शरणार्थी संकट एक वैश्विक है। इसने सभी महाद्वीपों को प्रभावित किया है, और शरणार्थी अक्सर उन देशों से आते हैं जो युद्ध में होते हैं: यही कारण है कि हमें उनकी मदद करनी चाहिए। यह एक नैतिक कर्तव्य है।"
counterspeech,शरणार्थी समाज पर एक बोझ हैं।,शरणार्थियों का स्वागत है। हमें खुले हाथों से उनका स्वागत करना चाहिए। वे लोग बेहतर कल की उम्मीद के साथ युद्ध से भाग रहे हैं।
counterspeech,यूरोपीय संघ एक शरणार्थी कॉलोनी में क्यों बदल रहा है? हमें उनका स्वागत नहीं करना चाहिए।,यूरोपीय संघ ने हमेशा दुनिया भर के लोगों का स्वागत किया है। शरणार्थी इसका एक हिस्सा हैं।
counterspeech,"पश्चिम पर आप्रवासियों द्वारा हमला किया गया है, वे हमारे देशों के लिए वास्तविक समस्या हैं।",ब्रिटेन हमेशा संस्कृतियों और मानवता का एक पिघलने वाला बर्तन रहा है। हम अलग से एक साथ मजबूत हैं। आप्रवासी पश्चिम में एक 'हमले' का प्रतिनिधित्व कैसे करेंगे?
counterspeech,आप्रवासियों के बच्चे अपने मूल साथियों की तुलना में कम शिक्षित हैं।,'कम शिक्षित' से आपका क्या मतलब है? क्या आपको नहीं लगता कि वे समाज में योगदान कर सकते हैं यदि पूर्वाग्रह के साथ सामना किए जाने के बजाय स्वीकार किए जाते हैं?
counterspeech,मुसलमान सिर्फ बीमार हैं। वे पश्चिमी संस्कृति में रुचि नहीं रखते हैं।,अपने विश्वास के साथ हमारे समाज में स्वतंत्र रूप से आत्मसात करने और रहने के लिए तैयार लोगों के बारे में कुछ भी बीमार नहीं है।
counterspeech,मुसलमान आधुनिक पश्चिमी संस्कृति के साथ असंगत हैं।,मुसलमान हमारे समाज और संस्कृति का हिस्सा हैं। उन्होंने पश्चिमी सभ्यता बनाने में मदद की है। वे हमारे भाई -बहन हैं।
counterspeech,इस्लाम के साथ समस्या यह है कि यह काफिरों को मारने के बारे में है। इसे प्रतिबंधित किया जाना चाहिए।,इस्लाम के साथ एकमात्र वास्तविक समस्या यह है कि इस्लामोफोबिया से निपटने के लिए सबसे अच्छा है!
counterspeech,"इस्लाम एक हिंसक राजनीतिक विचारधारा है और यह हत्या, बलात्कार और असहिष्णुता को बढ़ावा देता है।","यदि इस्लाम एक राजनीतिक विचारधारा है, तो यह शांति की एक राजनीतिक विचारधारा है। लेकिन मैं इसे एक धर्म, शांति का धर्म, अन्य सभी के रूप में कहूंगा।"
counterspeech,इस्लाम एक हिंसक धर्म है।,तुमने ऐसा क्यों कहा? इस्लाम एक शांतिपूर्ण धर्म है।
counterspeech,इस्लाम एक हिंसक धर्म है।,"सभी मुस्लिम हिंसक लोग नहीं हैं। इस्लाम एक शांतिपूर्ण धर्म है, आखिरकार।"
counterspeech,अब हम जानते हैं कि इस्लाम एक विनाशकारी और हिंसक धर्म है जो पूरी दुनिया में आतंकवाद को प्रेरित करता है।,#VALUE!
counterspeech,"कुरान, और इस्लाम की शिक्षाएं पश्चिमी संस्कृति के साथ असंगत हैं।","इस्लाम शांति का धर्म है। यह अच्छा है कि लोग यह मानने के लिए स्वतंत्र हैं कि वे क्या चाहते हैं, और यह स्वतंत्रता हमारी संस्कृति का हिस्सा है।"
counterspeech,"सभी मुसलमान हिंसक लोग हैं, वे किसी भी पश्चिमी समाज के साथ संगत नहीं हैं।","धर्म की परवाह किए बिना, सभी समाजों में हिंसा एक समस्या है।"
counterspeech,सभी मुस्लिम हिंसक लोग हैं।,"यह कथन सिर्फ आधारहीन है। अधिकांश मुसलमान अच्छे लोग हैं, जिन्होंने हमारे देश और समाज में योगदान दिया है।"
counterspeech,मुसलमान दुनिया भर में एक कैंसर फैल रहे हैं।,"सिर्फ इसलिए कि एक धर्म का एक बड़ा निम्नलिखित है, उस धर्म को कैंसर नहीं बनाता है। डी-ह्यूमनाइजेशन में इस तरह के प्रयास दुखद और विनाशकारी हैं।"
counterspeech,मैं अपने देश में मुसलमान नहीं चाहता। उन्हें समाज का हिस्सा नहीं होना चाहिए।,"जो महत्वपूर्ण है वह यह है कि आप उन लोगों का सम्मान करते हैं जो अलग -अलग विश्वास रखते हैं, जैसा कि वे आपके विशेष विश्वास के साथ करते हैं।"
counterspeech,कुरान शांति के बारे में नहीं है। यह एक हिंसक पुस्तक है जिसे प्राथमिक विद्यालय में नहीं पढ़ाया जाना चाहिए।,इस्लाम शांतिपूर्ण है। वास्तविक दुनिया में विभिन्न लोगों के बीच संघर्ष होता है जो दैनिक आधार पर होते हैं। हमें उन लोगों को समझने की जरूरत है जो धर्म की परवाह किए बिना इंसानों के रूप में विकसित होते हैं।
counterspeech,सभ्य यूरोप में मुसलमानों का कोई स्थान नहीं है,"उनके पास है, और अगर कोई समस्या है, तो लोगों को संवाद के माध्यम से एक समाधान मिलेगा। लोगों को विभाजित करने के बजाय, हमें अपनी सामान्य मानवता पर काम करना चाहिए।"
counterspeech,"मुसलमान जानवरों की तुलना में थोड़ा अधिक हैं, उनका मनुष्य के रूप में कोई मूल्य नहीं है।","मुस्लिमों का मानव के रूप में मूल्य है, यही वह है जो वे हैं।"
counterspeech,सभ्य दुनिया में मुसलमानों का कोई स्थान नहीं है,"इस्लाम एक धर्म और एक विश्वास प्रणाली है, और जैसे कि अलग -अलग विश्वासों और विश्वास प्रणालियों के लिए यह वैध है। उदाहरण के लिए, ब्रिटेन में कई मुसलमान अपने विश्वास पर गर्व करते हैं और वे ""सभ्य दुनिया"" का हिस्सा हैं।"
counterspeech,मुसलमान हिंसक हैं और उन्हें प्रतिबंधित कर दिया जाना चाहिए।,दुनिया भर के कई मुसलमान शांतिपूर्ण लोग हैं जिन्होंने हमारे देश के बहुत सारे धन बनाने में मदद की है। अलग -अलग विश्वास और जीवन के तरीके होना बुरी बात नहीं है।
counterspeech,सभी मुस्लिम किसी भी पश्चिमी समाज के साथ असंगत हैं।,आप कितने मुसलमानों को जानते हैं? वे एक ऐसे देश में एक महत्वपूर्ण अल्पसंख्यक हैं जिसका उपयोग विभिन्न संस्कृतियों और धर्मों के लिए किया जाता है।
counterspeech,सभ्य यूरोप में मुसलमानों का कोई स्थान नहीं है।,"मुसलमान यूरोपीय संघ का हिस्सा हैं, और वे यहां होने के हकदार हैं।"
counterspeech,जब वे वास्तव में हमें मारना चाहते हैं तो हम इस्लामोफोबिक कैसे नहीं हो सकते हैं?,आपका स्रोत क्या है? इस्लाम ने ही किसी को मारने की धमकी नहीं दी। क्या यह एक पूरे धर्म के खिलाफ एक बयान है?
