prefix,input_text,target_text
counterspeech,অভিবাসীরা আমাদের কাজ চুরি করে,আপনি কি বিশ্বাস করেন যে যারা ইতালীয়দের পরিবর্তে অভিবাসী নিয়োগ করেন তারা সহজাত সদ্ব্যবহারের কারণে বা এটি থেকে লাভের কারণে এটি করেন?
counterspeech,অভিবাসীরা আমাদের কাজ চুরি করে,"যে উদ্যোক্তারা তাদের নিয়োগ দেয় তারা তবে ইতালিয়ান এবং প্রায়শই অবৈধ কাজ অবলম্বন করে, কর প্রদান না করে। এই লোকদের ত্বকে কারা অর্থোপার্জন করে এবং অনুমান করে আমাদের সম্ভবত আরও ভাল নিয়ন্ত্রণ করা উচিত, এইভাবে জাতীয়তা নির্বিশেষে আমাদের সকলের ক্ষতি তৈরি করা উচিত।"
counterspeech,অভিবাসীরা বলছেন যে তারা দরিদ্র তবে তাদের আইফোন রয়েছে,প্রায়শই একটি মোবাইল ফোন তাদের জন্য একমাত্র সম্পদ বাকি থাকে।
counterspeech,অভিবাসীরা বলছেন যে তারা দরিদ্র তবে তাদের আইফোন রয়েছে,"এটা সত্য নয়. এগুলি সাধারণত নিম্ন-মানের, প্রায়শই পুরানো স্মার্টফোন।"
counterspeech,অভিবাসীরা বলছেন যে তারা দরিদ্র তবে তাদের আইফোন রয়েছে,"অভিবাসীরা এখানে আসার কারণ সর্বদা অর্থনৈতিক নয়, তাদের মধ্যে অনেকেই অত্যাচার ও যুদ্ধ থেকে পালিয়ে আসা ধনী মানুষ।"
counterspeech,অভিবাসীরা বলছেন যে তারা দরিদ্র তবে তাদের আইফোন রয়েছে,"যে ব্যক্তিরা তিনি যে দেশে রয়েছেন তার ভাষা না জেনে একা একা, বাড়ি থেকে অনেক দূরে, ইন্টারনেট সত্যই একটি 'বেঁচে থাকার সরঞ্জাম'।"
counterspeech,আমাদের সমকামীতা দূর করা উচিত।,কে বেঁচে থাকবে বা কে মারা যাবে তা সিদ্ধান্ত নেওয়ার জন্য কোনও মানদণ্ড ঘোষণা করতে পারে না।
counterspeech,দু'জন লোক পরিবার গঠন করে না,গুরুত্বপূর্ণ জিনিসটি কি সন্তানের সুখ হওয়া উচিত নয়? ব্যক্তিগতভাবে আমি এমন দু'জন লোককে পেয়ে আরও খুশি হব যারা আমাকে কেবল এক বা কেউ না থাকার চেয়ে নিঃশর্ত ভালবাসে।
counterspeech,জিপসিগুলি তাদের বাচ্চাদের অবক্ষয়ের মধ্যে বাঁচায়,এটা কোন পছন্দ নয়!
counterspeech,"ফাগশিট, দু'জন লোক বাবা এবং একজন মা প্রতিস্থাপন করতে পারে না",একটি পরিবার লিঙ্গের উপর নয় প্রেমের উপর ভিত্তি করে।
counterspeech,"ফাগশিট, দু'জন লোক বাবা এবং একজন মা প্রতিস্থাপন করতে পারে না","এমন বাবা এবং মায়েরা আছেন যারা তাদের সন্তানদের ত্যাগ করেন। যারা আপনাকে একা রেখেছিল তাদের সম্পর্কে কেন বিরক্ত করা উচিত? দু'জন দত্তক পিতা -মাতার, যারা তাদের লিঙ্গ নির্বিশেষে আপনাকে ভালবাসে তাদের ভালবাসা পাওয়া আরও ভাল।"
counterspeech,অভিবাসীদের আগ্রাসনের পরে যক্ষ্মা আবার উপস্থিত হওয়ার কোনও কাকতালীয় ঘটনা নয়।,আমি যা জানি তা থেকে এটি ইতিমধ্যে এখানে ছিল এবং কেসগুলি কেবল বেড়েছে। এটি কি আর দারিদ্র্যের রোগ নয়?
counterspeech,এটি কোনও কাকতালীয় ঘটনা নয় যে অভিবাসীদের আক্রমণে যক্ষ্মা আবার উপস্থিত হয়।,"বিশ্বের যক্ষ্মার সর্বাধিক ঘটনাযুক্ত দেশগুলি রাশিয়ান অঞ্চল থেকে, অবশ্যই অভিবাসীরা যেগুলি থেকে আসে তা অবশ্যই নয়।"
counterspeech,শিশুরা ভাড়া দেওয়ার জন্য নয়,সারোগেট গর্ভাবস্থা একটি সহায়ক প্রোক্রেশন কৌশল যা 'ভাড়া নেওয়া বাচ্চাদের' সাথে কোনও সম্পর্ক নেই
counterspeech,জিপসিগুলি সংস্কৃতি দ্বারা চোর এবং অপরাধী,"যদি তা হয় তবে জিপসিগুলি প্রতিটি প্রসঙ্গে এবং যে কোনও পরিস্থিতিতে এটি করবে, ভাগ্যক্রমে এটি এর মতো নয়।"
counterspeech,আমরা তথাকথিত সমস্ত 'আশ্রয় সন্ধানকারী' অর্থনৈতিকভাবে সমর্থন করতে বাধ্য হই,আমরা এর জন্য ডেডিকেটেড ইউরোপীয় তহবিল ব্যবহার করছি।
counterspeech,আমরা তাদের সকলকে অর্থনৈতিকভাবে সমর্থন করতে বাধ্য হই,"ইন্টিগ্রেশন সিস্টেমটি ত্বরান্বিত করা উচিত কারণ একবার তারা সামাজিক এবং উত্পাদন কাঠামোর সাথে একীভূত হয়ে গেলে তারা জিডিপিতে অবদান রাখে (আজ অবধি, উদাহরণস্বরূপ, দীর্ঘ নেতৃত্বের সময় সত্ত্বেও তারা ২.৪%অবদান রাখে)"
counterspeech,আমরা তাদের সকলকে অর্থনৈতিকভাবে সমর্থন করতে বাধ্য হই,অনেক অভিবাসী কাজ করে।
counterspeech,সমকামীরা কেন নিরাময়ের চেষ্টা করে না?,আপনি কি সত্যিই বলছেন যে সমকামিতা একটি রোগ?
counterspeech,অভিবাসীরা যুদ্ধ থেকে পালিয়ে যাচ্ছে না।,"যদি তারা যুদ্ধ থেকে পালাতে না পারে, তবে আপনি কি ভাবেন যে তারা অস্থায়ী নৌকায় সমুদ্র পারাপারের চেষ্টা করবে তাদের জীবনকে ঝুঁকির মধ্যে ফেলেছে?"
counterspeech,অভিবাসীরা যুদ্ধ থেকে পালিয়ে যাচ্ছে না।,"দুর্ভাগ্যক্রমে, বিশ্বের এমন কিছু ক্ষেত্র রয়েছে যেখানে ছোট ছোট দ্বন্দ্ব রয়েছে - আমরা সচেতন নই - যা পুরো জাতির চেয়ে ছোট দলগুলিকে প্রভাবিত করে"
counterspeech,অভিবাসীরা যুদ্ধ থেকে পালিয়ে যাচ্ছে না।,"আমার জন্য, একজন ব্যক্তি অভিবাসীদের মুখের মতো যাত্রার মুখোমুখি হওয়ার জন্য মরিয়া ছাড়া আর কিছুই হতে পারে না।"
counterspeech,অভিবাসীরা যুদ্ধ থেকে পালিয়ে যাচ্ছে না।,"আন্তর্জাতিক সুরক্ষা কেবল দ্বন্দ্বের ক্ষেত্রেই স্বীকৃত নয়, সহিংসতা, বৈষম্য এবং জীবন ও স্বাধীনতার জন্য অন্যান্য গুরুতর হুমকিসহ।"
counterspeech,আমাদের কারাগারে অর্ধেকেরও বেশি বন্দী বিদেশি,"এটি এই কারণেই যে দরিদ্রতমরা ভাল আইনজীবীদের সামর্থ্য করতে পারে না, তাদের বাড়ির গ্রেপ্তার ইত্যাদির মতো বিকল্প শাস্তি অ্যাক্সেস করার সম্ভাবনা কম রয়েছে ..."
counterspeech,এই কুকুরগুলি এখানে ধর্ষণ করতে এবং আমাদের মহিলাদের হত্যা করতে আসে,ইতালীয় পরিবারগুলিতে সংঘটিত ঘরোয়া সহিংসতা বেশিরভাগই অপ্রত্যাশিত হয়।
counterspeech,এই কুকুরগুলি এখানে ধর্ষণ করতে এবং আমাদের মহিলাদের হত্যা করতে আসে,মহিলাদের বিরুদ্ধে সবচেয়ে সহিংসতা হ'ল ঘরোয়া
counterspeech,এই কুকুরগুলি এখানে ধর্ষণ করতে এবং আমাদের মহিলাদের হত্যা করতে আসে,ইতালীয়দের দ্বারা সংঘটিত যৌন অপরাধের শতাংশ বিদেশিদের দ্বারা সংঘটিতদের তুলনায় অনেক বেশি।
counterspeech,জিপসিগুলি চোরের একগুচ্ছ।,এমনকি আমাদের অভিবাসীদের বিরুদ্ধেও অপরাধী বলে অভিযোগ করা হয়েছে। এটি কেবল অপরিচিতদের প্রতি কুসংস্কার।
counterspeech,জিপসিগুলি চোরের একগুচ্ছ।,"যে কেউ প্রয়োজনের বাইরে চুরি করবে, বিশেষত যদি প্রান্তিক হয়, কেবল জিপসিগুলি নয়।"
counterspeech,আপনি যদি যাযাবর হন তবে অন্য কোথাও যান তবে আমার দেশে নয়।,বাস্তবে তারা যাযাবর নয় যেহেতু তারা অনেক ইউরোপীয় দেশে প্রজন্ম ধরে স্থায়ীভাবে বাস করেছে
counterspeech,যদি তারা যাযাবর হয় তবে তাদের অবশ্যই যাযাবর হতে হবে,"তারা সংস্কৃতির জন্য যাযাবর নয় তবে অত্যাচার, যুদ্ধ, বহিষ্কার নির্দেশ ইত্যাদি থেকে বাঁচতে সময় জুড়ে চলে গেছে"
counterspeech,মাত্র 8% একটি বাস্তব শরণার্থী,সত্যিকারের শরণার্থী বলতে কী বোঝ?
counterspeech,সমকামীরা কেবল অসুস্থ। এটি একটি ঘৃণা,আপনি কি এটিকে ঠান্ডা বা ফ্লুর মতো রোগ হিসাবে বিবেচনা করেন?
counterspeech,সমকামীরা কেবল অসুস্থ। এটি একটি ঘৃণা,সমকামিতা একটি রোগ বলে কোনও প্রমাণ নেই। এছাড়াও অনেক বিশিষ্ট ব্যক্তিত্ব রয়েছে যারা স্পষ্টভাবে সমকামী: এগুলি এতটা জঘন্য বলে মনে হয় না।
counterspeech,সমকামীরা কেবল অসুস্থ। এটি একটি ঘৃণা,সমকামিতা কোনও রোগ নয়। বিশ্ব স্বাস্থ্য সংস্থা বহু বছর আগে রোগের তালিকা থেকে এটিকে সরিয়ে দিয়েছে।
counterspeech,জিপসিগুলি নোংরা,"প্রকৃতপক্ষে, হাইজিন তাদের সংস্কৃতিতে অত্যন্ত গুরুত্বপূর্ণ যাতে তারা স্পর্শ করা শরীরের অংশগুলি অনুসারে আলাদাভাবে কাপড় ধুয়ে দেয়।"
counterspeech,ট্রেলার পার্কগুলিতে তারা ভাল আছে।,"কোনও জাতিগোষ্ঠীর কোনও পিতা বা মাতা তাদের বাচ্চাদের ট্রেলার পার্কগুলিতে বড় করতে পেরে খুশি হবেন না, যেখানে জল বা বিদ্যুৎ নেই!"
counterspeech,আমাদের সমকামীদের বিচ্ছিন্ন করা উচিত কারণ তারা সারা বিশ্ব জুড়ে এইডস ছড়িয়ে দিচ্ছে।,"আপনি যদি কাউকে বিচ্ছিন্ন করতে চান তবে ফোকাস করার জন্য কেবল একটি ""উচ্চ-ঝুঁকিপূর্ণ গোষ্ঠী"" রয়েছে। এটি বিভিন্ন অংশীদারদের সাথে ঘন ঘন সুরক্ষিত যৌনতাযুক্ত তাদের সকলের দ্বারা তৈরি। সমকামী হওয়া আপনাকে ডিফল্টরূপে এটির একটি অংশ করে তোলে না।"
counterspeech,আমরা সমকামীদের রক্ত ​​দান করতে দিতে পারি না। তারা তাদের মানসিক অসুস্থতা ছড়িয়ে দিতে পারে এবং রক্তদানের মাধ্যমে অন্যান্য মানুষকে সমকামী করতে পারে।,সমকামী হওয়া রক্ত ​​গ্রহণকারীদের প্রভাবিত করে না! সমকামী হওয়া আপনার রক্তে থাকার মতো নয়। সমকামী লোকেরা নিয়মিত মানুষের মতো একই এবং যদি তারা সত্যই অনুদান দিতে চায় তবে তাদের উচিত কারণ এটি সমাজকে সহায়তা করতে পারে।
counterspeech,সমকামীদের রক্তের সাথে আপস করার অনুমতি দেয় তাদের যৌন আচরণের কারণে রোগীদের সুরক্ষার কারণে এইচআইভির মতো রোগ ছড়িয়ে পড়ে। কমপক্ষে আমাদের তাদের পরীক্ষা করা উচিত!,"সত্যি কথা বলতে কি, মানুষের মধ্যে বিদ্বেষের সম্ভাবনা সবার রক্ত ​​পরীক্ষা করার জন্য যথেষ্ট কারণ।"
counterspeech,সমকামীদের রক্তের সাথে আপস করার অনুমতি দেয় তাদের যৌন আচরণের কারণে রোগীদের সুরক্ষার কারণে এইচআইভির মতো রোগ ছড়িয়ে পড়ে।,"আপনি কি জানেন যে এইচআইভি যত্ন প্রাপ্ত লোকদের মধ্যে (উদাহরণস্বরূপ যুক্তরাজ্যে), 48% একজন পুরুষ এবং একজন মহিলার মধ্যে যৌনতার মাধ্যমে প্রকাশিত হয়েছিল এবং 47% পুরুষদের মধ্যে যৌনতার মাধ্যমে প্রকাশিত হয়েছিল? আসল বিষয়টি হ'ল ভিন্ন ভিন্ন লিঙ্গের এইচআইভি সংক্রমণ সমকামীদের মধ্যে থাকা এবং তবুও ভিন্নজাতীয় মানুষকে রক্ত ​​দান করা নিষিদ্ধ করা হয়নি। [লিঙ্ক]"
counterspeech,সমকামীদের রক্তের সাথে সমঝোতা করার অনুমতি দেয় রোগীদের সুরক্ষার কারণে তারা সংক্রমণ করতে পারে এমন রোগগুলির কারণে।,রক্ত সবসময় প্রয়োজন। স্বল্প সরবরাহে কোনও পণ্যকে অনুদানের পক্ষে এটি কেবল অযৌক্তিক। ক্ষেত্রে নিয়ন্ত্রণ উন্নতি করা ভাল।
counterspeech,সমকামীদের রক্তের সাথে অনুদানের অনুমতি দেওয়া রোগীদের সুরক্ষা এবং সমস্ত সমকামী দাতাদের পরীক্ষা করা খুব ব্যয়বহুল হবে।,"আমরা ইতিমধ্যে সমস্ত গোষ্ঠী থেকে রক্ত ​​পরীক্ষা করি, কেবল সমকামীদেরই নয়। কেবল কম ঝুঁকিপূর্ণ গোষ্ঠীগুলি ব্যবহার করার চেয়ে কোনও অতিরিক্ত ব্যয় নেই।"
counterspeech,আমি রাজনৈতিক বিতর্কে অংশ নিয়ে মহিলা ক্লান্ত হয়ে পড়েছি। নারীবাদ সমাজে একটি বিভাজক শক্তি।,"নারীবাদ বিভাগের জন্য নয়, সাম্যের জন্য প্রচেষ্টা করে।"
counterspeech,"পশ্চিমে, মহিলাদের আইনী সমতা, সমান অধিকার রয়েছে এবং তারা বৈষম্য থেকে সুরক্ষিত: তাদের উচিত আমাদের বলগুলিকে আবদ্ধ করা এবং হাহাকার বন্ধ করা।",আইনের অধীনে পশ্চিমে নারীদের সমতা রয়েছে তার অর্থ এই নয় যে তাদের অনুশীলনে সমতা রয়েছে। আপনি রাজি না?
counterspeech,আমরা যোনি মিসানড্রিস্টদের মধ্যে পুরুষ আত্ম -সম্মানকে ক্ষুন্ন করার চেষ্টা করে অসুস্থ। [লিঙ্ক],"এটি একটি সাধারণীকরণ: আন্দোলনগুলি যা পুরুষদের উপর মহিলা ক্ষমতার অপব্যবহারের প্রচার করে তা কেবলমাত্র বিষাক্ত নারীবাদের উদাহরণ, বেশিরভাগ মহিলার দ্বারা অস্বীকার করা।"
counterspeech,"ডাউন সিনড্রোমযুক্ত শিশুরা সমাজের বোঝা: তাদের বিচ্ছিন্ন করা উচিত, যাতে কমপক্ষে তারা সাধারণ শিশুদের শিক্ষাকে বাধা না দেয়।","আপনি কি জানেন যে ডাউন সিনড্রোমযুক্ত শিশুরা, যদি নিয়মিত বিকাশযুক্ত সমবয়সীদের দ্বারা ঘিরে থাকে তবে তাদের বিকাশে একটি মৌলিক উত্সাহ পান? এই ""মিশ্রণ"" একটি ইতিবাচক শিক্ষার পরিবেশকে উত্সাহিত করে এবং সমস্ত শিক্ষার্থীদের মধ্যে ব্যস্ততা এবং মনোযোগ বাড়ায়। এর অর্থ হ'ল ডাউন সিনড্রোমযুক্ত শিশুরা যদি বিচ্ছিন্ন হয়ে যায় না তবে সমাজের বোঝা হবে।"
counterspeech,ডাউন সিনড্রোমযুক্ত শিশুরা একটি সমস্যা: তারা সাধারণ শিশুদের মধ্যে বুলিং আচরণকে উত্সাহিত করে। তাদের কেবল তাদের জন্য বিশেষ স্কুলে যাওয়া উচিত।,"আপনি যদি মনে করেন যে মূলধারার শিক্ষার বাইরে ডিএস সহ সমস্ত বাচ্চাদের নিয়ে যাওয়া সমস্যাটি সমাধান করবে, তবে আপনি ভুল। যতক্ষণ না আমরা এটি সহ্য করতে অস্বীকার করি ততক্ষণ বুলিং দূরে যাবে না। বুলি কেবল ওজনের অন্যান্য বাচ্চাদের লক্ষ্য করবে; একটি আলাদা রঙ; বা অন্যান্য বেশ কয়েকটি উপায়ে আলাদা হিসাবে বিবেচিত এবং এইভাবে, বুলিংয়ের জন্য একটি চিহ্ন।"
counterspeech,"ডাউন সিনড্রোমে আক্রান্ত শিশুদের বিচ্ছিন্ন করা উচিত, কেবল তারা সাধারণ শিশুদের জন্য বোঝা নয় তবে সাধারণ বিদ্যালয়ে পড়াশোনাও মোকাবেলা করতে পারে না।","ডাউন সিনড্রোমের বিভিন্ন স্তর রয়েছে। কিছু ""সাধারণ স্কুল"" এর অন্যান্য বাচ্চাদের সাথে শিক্ষার জন্য উপযুক্ত।"
counterspeech,"ডাউন সিনড্রোমযুক্ত শিশুদের বিচ্ছিন্ন করা উচিত, কেবল তারা সাধারণ শিশুদের জন্য বোঝা নয় তবে সাধারণ শিক্ষার সাথেও মোকাবেলা করতে পারে না।","আপনি কি জানেন যে ডাউন সিনড্রোমযুক্ত শিশুরা, যদি নিয়মিত বিকাশযুক্ত সমবয়সীদের দ্বারা ঘিরে থাকে তবে তাদের বিকাশে একটি মৌলিক উত্সাহ পান?"
counterspeech,"ডাউন সিনড্রোমযুক্ত শিশুদের বিচ্ছিন্ন করা উচিত, তারা কেবল সাধারণ শিশুদের জন্যই বোঝা নয় তবে তাদের আরও অনেক বেশি যত্ন, মনোযোগ এবং বিস্তৃত থেরাপির প্রয়োজন হয়, পুরো উদ্যোগকে খুব ব্যয়বহুল এবং সময়সাপেক্ষ করে তোলে। এই সময়টি ডাউন সিনড্রোম ছাড়াই বাচ্চাদের আরও বিকাশের জন্য ব্যবহার করা যেতে পারে।","সমন্বয় ডাউন সিনড্রোমযুক্ত শিশুদের সহপাঠীদের দায়বদ্ধ হতে শেখানোর সাথে জড়িত থাকতে পারে। যেহেতু বাচ্চারা প্রায়শই প্রাপ্তবয়স্কদের তুলনায় প্রতিবন্ধী শিশুদের কাছে যাওয়ার ক্ষেত্রে আরও ভাল, তাই তাদের জড়িততা কোনও ব্যয় যোগ না করেই চিকিত্সা হতে পারে।"
counterspeech,ডাউনগুলি কেবল অসুস্থ মানুষ যারা তাদের রোগের কারণে সমাজে সংহত করতে পারে না।,"তাহলে আপনার পরামর্শ কি? ইস্লোয়েশন? আসল সমাধানটি তাদের কাজ এবং দৈনন্দিন জীবনে জড়িত, যেহেতু এটি তাদের অসুস্থতাটিকে স্বাভাবিক করে তোলে এবং অন্যান্য লোকের সাথে সংহতকরণে সহায়তা করে।"
counterspeech,ডাউনি বাচ্চাদের তাদের নিজস্ব স্বার্থের জন্য বিশেষ বিদ্যালয়ে বিচ্ছিন্ন করা উচিত।,মূলধারার শিক্ষার অ্যাক্সেস এমন সুযোগগুলি সরবরাহ করে যা অন্যথায় ডাউন সিনড্রোমযুক্ত লোকদের জন্য কখনই উপলব্ধ হবে না কারণ তারা পৃথক শিক্ষার ফলে উদ্ভূত কলঙ্ক ছাড়াই একই যোগ্যতার দিকে কাজ করতে পারে।
counterspeech,শিল্পে ডাউনগুলি একটি সমস্যা: তারা অন্যান্য কর্মীদের সাথে উত্তেজনা তৈরি করে কারণ তারা অক্ষম এবং গতি রাখতে পারে না। তাদের জন্য তাদের বিশেষ কাজ করা উচিত।,"আপনি যদি মনে করেন যে ডিএস আক্রান্ত সমস্ত লোককে শিল্পের বাইরে নিয়ে যাওয়া কর্মক্ষেত্রে সমস্যাগুলি সমাধান করবে, তবে আপনি ভুল। উত্তেজনা দূরে যাবে না: চাপযুক্ত লোকেরা কেবল ওজনযুক্ত অন্যান্য কর্মীদের লক্ষ্য করবে; বা একটি ভিন্ন লিঙ্গ; বা অন্যান্য বেশ কয়েকটি উপায়ে যার জন্য তারা যথেষ্ট উত্পাদনশীল নয় বলে মনে করা হয়।"
counterspeech,কিছু ঘোড়দৌড়ের শারীরিক এবং জ্ঞানীয় ক্ষমতা কম থাকে তাই তাদের জীবন কম মূল্যবান।,এটা তুমি কিভাবে বলতে পার? সমস্ত মানুষ সমান মূল্যবান জন্মগ্রহণ করে।
counterspeech,এছাড়াও বাইবেল বলে যে কিছু বর্ণের শারীরিক এবং জ্ঞানীয় ক্ষমতা কম রয়েছে।,বেশ কয়েকটি বাইবেলের আয়াত এবং প্যাসেজ রয়েছে যা মানুষ এবং প্রাচীন উপজাতির মধ্যে সমতা জোর দেয়।
counterspeech,কিছু জাতি নিকৃষ্ট এবং প্রভুর ভালবাসার প্রাপ্য নয়।,"সকলেই পাপের অধীনে জন্মগ্রহণ করে, পাপ করেছে এবং God শ্বরের গৌরব থেকে কম। (রোমীয় 3:23)"
counterspeech,"কিছু দৌড় দরিদ্র কারণ তারা নিকৃষ্ট, প্রভুর চোখেও।",মানুষ সমস্তই God শ্বরের প্রতিচ্ছবিতে সমানভাবে তৈরি। (আদিপুস্তক 1: 26-28)
counterspeech,"কিছু বর্ণের শারীরিক এবং জ্ঞানীয় ক্ষমতা কম থাকে, আমরা যত তাড়াতাড়ি এটি গ্রহণ করি, এটি মানবতার পক্ষে তত ভাল হবে।",আমরা সকলেই এক - বৈজ্ঞানিকভাবে নির্ধারিত - প্রজাতি: হোমো সেপিয়েন্সের অন্তর্ভুক্ত। আপনি যত তাড়াতাড়ি এটি গ্রহণ করবেন তত ভাল।
counterspeech,কিছু ঘোড়দৌড়ের শারীরিক এবং জ্ঞানীয় ক্ষমতা কম থাকে তাই তাদের জীবন কম মূল্যবান।,"মানুষের যদি কোনও কিছুর জন্য মূল্য থাকে তবে এটি তাদের পছন্দগুলির জন্য। সুতরাং, সমস্ত মানুষ কমপক্ষে সমান হয় যতক্ষণ না তারা অর্থপূর্ণ পছন্দগুলি না করে।"
counterspeech,এটি একটি আক্রমণ: আমরা লক্ষ লক্ষ অপরিচিত ব্যক্তির সাথে সহাবস্থান করতে পারি না যা সংহত করতে চায় না তবে আমাদেরকে একটি প্রাক -প্রযুক্তিগত যুগে ফিরিয়ে আনতে পারে না।,বিপরীতে: বিভিন্ন সংস্কৃতির জিনিস সম্পর্কে বিভিন্ন দৃষ্টিভঙ্গি এবং ধারণা রয়েছে। আমরা যদি ধারণাগুলি ভাগ করে নিতে এবং আলোচনা করতে সক্ষম হই তবে এটি সম্ভবত মানুষকে নতুন ধারণা এবং নতুন প্রযুক্তি নিয়ে আসতে পরিচালিত করবে।
counterspeech,এটি আক্রমণ: আমরা আমাদের জাতি এবং সংস্কৃতিকে বিপদে ফেলার লক্ষ লক্ষ অপরিচিত ব্যক্তির সাথে সহাবস্থান করতে পারি না।,"যখন বিভিন্ন সংস্কৃতি সহাবস্থান করতে সক্ষম হয়, তারা একে অপরকে পরিপূরক করতে পারে, উদ্ভাবনকে উত্সাহিত করতে এবং সাফল্য অর্জন করতে পারে।"
counterspeech,এটি আক্রমণ: আমরা আমাদের জাতি এবং সংস্কৃতিকে বিপদে ফেলার লক্ষ লক্ষ অপরিচিত ব্যক্তির সাথে সহাবস্থান করতে পারি না।,একটি সমাজের বৈচিত্র্য কেবল একটি ভাল জিনিস হতে পারে কারণ এটি সম্পর্ক এবং জ্ঞান তৈরি করে।
counterspeech,এটি আক্রমণ: আমরা লক্ষ লক্ষ অভিবাসীদের সাথে সহাবস্থান করতে পারি না যা আমাদের অর্থনীতি এবং কল্যাণকে ধ্বংস করবে।,দক্ষ অভিবাসী শ্রম ক্রমবর্ধমান ব্যবসায়ের জন্য একটি মৌলিক উত্স।
counterspeech,ফ্যাটির সামাজিক অস্বীকৃতি তাদের স্বাস্থ্যকর অভ্যাস নিতে উত্সাহিত করতে পারে।,"সামাজিক অস্বীকৃতি অতিরিক্ত ওজন এবং স্থূল জনগোষ্ঠীর বুলিংকে উত্সাহিত করতে পারে, এইভাবে সমাধানের পরিবর্তে সমস্যার ক্ষেত্রে অবদান রাখে।"
counterspeech,ফ্যাটির সামাজিক অস্বীকৃতি তাদের সরাসরি বধ করা ছাড়াই স্বাস্থ্যকর অভ্যাস নিতে উত্সাহিত করতে পারে।,"আপনি কি বাচ্চাদের বিবেচনা করেছেন? শিশুরা প্রায়শই 'ফ্যাট হুমকির' সংস্পর্শে আসে। অতিরিক্ত ওজন 6th ষ্ঠ গ্রেডারের মধ্যে, 24% ছেলে এবং 30% মেয়েদের তাদের ওজনের জন্য প্রতিদিনের ভিত্তিতে টিজড এবং বুলানো হয়েছিল। এবং এই পরিসংখ্যানগুলি উচ্চ বিদ্যালয়ের শিক্ষার্থীদের জন্য দ্বিগুণ! [লিঙ্ক]"
counterspeech,"অবশ্যই, আমাদের অবশ্যই অস্বাস্থ্যকর আচরণগুলির সাথে বৈষম্যমূলক আচরণ করতে হবে না!","যখন বিচারের বিষয়টি আসে, লোকেরা ক্রমাগত ব্যক্তিকে তার আচরণ থেকে আলাদা করতে ব্যর্থ হয় এবং আপনি যে পরিভাষা ব্যবহার করছেন তা একটি প্রমাণ।"
counterspeech,এলজিবিটিএস কেবল আমাদের বাচ্চাদের ব্রেইন ওয়াশ করতে চায়। তাদের স্কুলে লিঙ্গ পরিচয় এবং যৌন দৃষ্টিভঙ্গি সম্পর্কে শেখানো উচিত নয়।,লিঙ্গ বৈচিত্র্য বোঝা স্টেরিওটাইপগুলি ভেঙে ফেলবে এবং যৌনতা হ্রাস করবে।
counterspeech,আমি রাজনৈতিক বিতর্কে অংশ নিয়ে মহিলা ক্লান্ত হয়ে পড়েছি। নারীবাদ সমাজে একটি বিভাজক শক্তি।,"নারীবাদকে ""বিভাজক"" বা ""প্রতিকূল"" হওয়ার জন্য দোষ দেওয়া যায় না কারণ নারীবাদের সময়ের আগে সমাজ এবং লিঙ্গগুলি আরও বিভক্ত এবং প্রতিকূল ছিল। সমাজে যৌনতাবাদী বিশ্বাসের প্রভাবশালী ছিল তার চেয়ে বেশি মহিলা এবং পুরুষরা এখন নারীবাদী ইস্যুতে একমত। এই unity ক্য কেবল বাড়ছে, আরও বেশি সংখ্যক লোক সত্য সমতাবাদী সমাজের সূক্ষ্ম বিষয়গুলি বোঝে। ব্যতিক্রম তৈরি করা, পুনর্নির্মাণকারী যৌনতাবাদীরা কেবল তাদের নিজেরাই দোষারোপ করা উচিত।"
counterspeech,আমি রাজনৈতিক বিতর্কে অংশ নিয়ে মহিলা ক্লান্ত হয়ে পড়েছি। নারীবাদ সমাজে একটি বিভাজক শক্তি।,"ওবামা সমাজেও বেশ বিভাজক শক্তি ছিলেন। ম্যালকম এক্স, মার্টিন লুথার কিং, গান্ধী, ওপেনহেইমার, আইনস্টাইন, সিজার ইত্যাদি কি তাই আপনার বক্তব্য ঠিক কী?"
counterspeech,"মহিলা যখন অধিকার চাইতে শুরু করেন তারা নাৎসিদের মতো হয়ে ওঠেন, তারা [ডোনা হিলটন] (https://en.wikedia.org/wiki/dona_hylton) এর মতো মিসানড্রিস্ট এবং মিসানথ্রোপদের উপাসনা করেন, যিনি আন্তর্জাতিক মহিলা মার্চে বক্তব্য দেওয়ার জন্য আমন্ত্রিত হয়েছিল, সত্ত্বেও, যিনি আন্তর্জাতিক মহিলা মার্চে বক্তব্য রাখেন, তাকে আমন্ত্রণ জানানো হয়েছিল। হত্যা ও নির্যাতনের জন্য দোষী সাব্যস্ত। এগুলি কেবল কয়েকটি ব্যক্তির ক্রিয়া ছিল না, তবে প্রধান নারীবাদী সংগঠন এবং প্ল্যাটফর্মগুলি ছিল।","কোনও গোষ্ঠীর ব্যক্তিদের খারাপ ধারণা/ক্রিয়াকলাপ নিজেই গোষ্ঠীর প্রতিনিধি নয়, যদি না যে গোষ্ঠী সেই ধারণাগুলি/ক্রিয়াকলাপকে সমর্থন করে।"
